stn,n_obs,mean_ra_arcsec,mean_dec_arcsec,std_ra_arcsec,std_dec_arcsec,sem_ra_arcsec,sem_dec_arcsec,snr_ra,snr_dec,mean_at_arcsec,mean_ct_arcsec,std_at_arcsec,std_ct_arcsec,sem_at_arcsec,sem_ct_arcsec,snr_at,snr_ct,mean_speed_arcsec_per_day,detected_ra,detected_dec,detected_at,detected_ct,at_better_than_ra,ct_better_than_dec,at_gains_detection,at_loses_detection,ct_gains_detection,ct_loses_detection,scenario,target_station,applied_bias,is_target,corrected_snr_at,corrected_snr_ct,corrected_detected_at,corrected_detected_ct
F51,7557,0.29359046471931455,0.03984436105883906,2.021858651365273,1.377426092292366,0.023258198865990388,0.01584504928477916,12.62309546886802,2.514625252514284,0.06259293105533321,0.005047988727023562,1.9259211746254008,1.535856936161882,0.022154594065916675,0.017667538740575528,2.825279978910927,0.28572110700571307,1799.3189798139633,True,False,False,False,False,False,False,True,False,False,AA01_trailing,AA01,trailing,False,-15.134015495556962,2.004986290682509,True,False
F52,4365,0.06484083962091765,-0.014564678389055664,2.7543814171810634,1.2051029547001153,0.041690005810662775,0.018240302113028684,1.5553089609868498,0.7984888791207249,0.2379076010187934,-0.03569043421598255,2.504743278329411,1.6467184378025526,0.03791151115688321,0.02492454415074244,6.2753394354104755,1.4319392964673106,1906.940637333893,False,False,True,False,True,True,True,False,False,False,AA01_trailing,AA01,trailing,False,-5.717927383563076,2.5082662242899727,True,False
G96,11617,-0.18237355372857128,-0.12868909477860108,27.99500954014264,5.065704008358404,0.2597368834307721,0.046999454300135156,0.7021473089214896,2.7380976374066326,4.041055087587508,-0.7997802325970613,22.20514520139844,17.30294866735299,0.2060186906694517,0.16053625395542545,19.6149925740049,4.981929083876148,1802.8287117442244,False,False,True,True,True,True,True,False,True,False,AA01_trailing,AA01,trailing,True,17.19874572424111,-4.473740804469838,True,True
T09,9,-0.12255094459242291,0.157665874050128,0.1948615552834666,0.35522226804327856,0.06495385176115553,0.11840742268109285,1.8867386809185698,1.3315539725475665,0.16887313010381583,-0.10632920809710772,0.18743771680996915,0.359278260496087,0.062479238936656384,0.11975942016536234,2.7028679122520245,0.8878567377020501,901.1708485849505,False,False,False,False,True,False,False,False,False,False,AA01_trailing,AA01,trailing,False,-1.5128629888535934,0.16140207077275462,False,False
V00,459,0.29630312931269254,-0.05608817159493553,1.1373584930614988,1.1710182076404807,0.05308734820780421,0.054658449139771394,5.58142644746256,1.0261573915408408,0.34051640774605635,0.05771233873087525,1.0222646286713977,1.2615230570618143,0.04771522667116156,0.05888285374485964,7.136430684753718,0.9801212927101624,1726.9049535973586,True,False,True,False,True,False,False,False,False,False,AA01_trailing,AA01,trailing,False,-3.1617043608994537,2.2746921243392677,True,False
W68,12957,0.08227637818351186,0.14005627176881727,1.5864242661590648,1.548868878458514,0.01393692987623573,0.013607001233550091,5.903479382773083,10.292956498268527,0.32704910493152684,0.07985454604354693,1.4112645822734406,1.6843721733808386,0.012398130777197747,0.014797414138607088,26.37890427265256,5.39652031737106,20366.87226506025,True,True,True,True,True,False,False,False,False,False,AA01_trailing,AA01,trailing,False,-21.90488273726437,-7.4877149950833575,True,True
W84,137,-0.2266744503484235,0.07696740313629803,0.5277999788277927,0.4578189289141102,0.0450929953654269,0.039114110776545544,5.026821760486027,1.967765637726089,0.43350850356646875,0.019698637435287096,0.48193485625101434,0.35204273319839746,0.04117447349586805,0.030077040495158944,10.528574302473407,0.6549393527750077,1288.9081084365298,True,False,True,False,True,False,False,False,False,False,AA01_trailing,AA01,trailing,False,0.0875645027179517,-1.7439755545236506,False,False
691,1893,-0.04162937351777051,-0.025096912702431647,0.6726279545049784,0.5027214343180575,0.015459648158142577,0.011554524970395694,2.6927762580317443,2.172041928745097,0.3579260083004881,0.016304587716328763,0.5930883086075542,0.47665805926306076,0.0136315128093785,0.010955485627077743,26.25724769551876,1.4882578711098027,1519.620772395072,False,False,True,False,True,False,True,False,False,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
703,31422,0.27407254165781364,-0.019189290373710345,0.8566451003751722,0.7025954742309951,0.004832635313783031,0.003963587369595431,56.71285413905299,4.8413945712187045,0.6215654006339794,-0.1499503699860559,0.7479409392105024,0.5785415258336487,0.004219397033695425,0.0032637555587595587,147.31142759741695,45.94411783799363,2542.8973816739726,True,True,True,True,True,True,False,False,False,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
F51,7557,-0.02058349690075477,-0.023375197972438432,0.601211112094698,0.4782161492959624,0.006915957055701968,0.005501099838875056,2.976232607428409,4.249186282214163,0.4084891049844698,-0.03173266496117147,0.4882853946365146,0.429249943529635,0.005616930146994207,0.004937823197030078,72.72461901686012,6.4264481928509545,1799.3189798139633,False,True,True,True,True,True,True,False,False,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
F52,4365,-0.039398638628321714,0.010683068746737183,0.7125718352646283,0.5250125774750637,0.010785406758625452,0.007946531032004715,3.6529580673267885,1.344368845186792,0.46153407908628485,-0.10001641741624845,0.6346899956106602,0.398953763247704,0.009606596036382769,0.006038519067923702,48.04345653115119,16.563070562703103,1906.940637333893,True,False,True,True,True,True,False,False,True,False,AA02_clean,AA02,clean,True,0.0,0.0,False,False
G96,11617,0.12123263743502899,-0.006844909437192077,0.648100034515287,0.5637940825373056,0.006013053250615852,0.005230865082755928,20.161577219129473,1.3085616487714447,0.4965125227202397,-0.08141077875286626,0.5967940703921042,0.37855718288740486,0.005537038009268711,0.0035122425210292094,89.67114220438867,23.179145023564622,1802.8287117442244,True,False,True,True,True,True,False,False,True,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
T09,9,-0.23898510045092924,0.22887912727682647,0.1949285482694095,0.3552288658691421,0.06497618275646984,0.1184096219563807,3.6780415578834984,1.932943653524543,0.3025926191929982,-0.13366533781222711,0.18756234460994464,0.35928362411439596,0.06252078153664821,0.11976120803813199,4.839872627241959,1.1160987769066928,901.1708485849505,True,False,True,False,True,False,False,False,False,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
V00,459,0.19315805534776456,0.022035153868769346,0.7180887670340801,0.42603164258803167,0.03351751330140172,0.019885454142725335,5.762899341929599,1.1081041303163013,0.511453418364026,-0.08317276915305565,0.5446418453329644,0.4114720468382882,0.025421704298267126,0.019205870410729846,20.118769865436963,4.330590979442883,1726.9049535973586,True,False,True,True,True,True,False,False,True,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
W68,12957,0.1932509656030077,-0.011500083834932461,1.1281391207783844,0.8170578924567266,0.009910839207593228,0.007177952830716845,19.49895075030051,1.6021397891777418,0.666205866873658,0.1978452208072221,1.055694253504235,0.6166538190464781,0.009274402248936804,0.0054173787033474485,71.83275525385264,36.5204708109056,20366.87226506025,True,False,True,True,True,True,False,False,True,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
W84,137,-0.20900682791558817,0.04128092822110353,0.49195201887828566,0.2757757410119605,0.04203029745578839,0.023561111614608266,4.972765851477548,1.7520789721784051,0.42913043972116444,0.08377372962940242,0.33198427658405055,0.24698289727004402,0.028363330894114275,0.02110117296077342,15.129761780208053,3.9700982398057114,1288.9081084365298,True,False,True,True,True,True,False,False,True,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
691,1893,-0.04923491692053086,-0.026582231078045603,0.6904088113284258,0.493670098666627,0.015868322505677105,0.01134648951246509,3.102717184057509,2.3427713962845287,0.3612086122662635,0.019427649559193315,0.6151461426959436,0.46259929868709865,0.0141384889941375,0.010632359758477924,25.54789358438784,1.8272189805938697,1519.620772395072,True,False,True,False,True,False,False,False,False,False,AA02_constant,AA02,constant,False,0.16714185530345607,0.20456797161862172,False,False
703,31422,0.24109762758098152,-0.012153220177338397,0.9092192633843296,0.7168275431141727,0.005129224597535856,0.004043875459310664,47.004693008921436,3.005339877457573,0.6491282066098201,-0.15798509787378404,0.7826378321418899,0.5830404069570626,0.0044151343699451,0.0032891353242890642,147.0234317280567,48.032410435387604,2542.8973816739726,True,True,True,True,True,True,False,False,False,False,AA02_constant,AA02,constant,False,4.5132364960950095,-1.7340035303271404,True,False
F51,7557,-0.04927998042717388,-0.019682545132396777,0.5930568472167458,0.49399541861856344,0.006822155486532279,0.005682614695819808,7.223520560980798,3.463642387521974,0.4289787005020217,-0.03509900608409206,0.4635433470297177,0.4448337434497855,0.00533231308773435,0.005117089496079182,80.44889590012629,6.859173776613763,1799.3189798139633,True,True,True,True,True,True,False,False,False,False,AA02_constant,AA02,constant,False,2.6455599210032963,-0.47339732991816075,False,False
F52,4365,0.4606013573969343,0.010683068746737183,0.712571833329104,0.5250125774750637,0.010785406729329575,0.007946531032004715,42.7059793808597,1.344368845186792,0.35866376372310316,-0.08884545967765596,0.7840370100951793,0.494403350135678,0.01186709556735802,0.007483233226668483,30.223382097777506,11.872603323524869,1906.940637333893,True,False,True,True,False,True,False,False,True,False,AA02_constant,AA02,constant,True,-6.737601061874008,1.1617364389145342,True,False
G96,11617,0.08876491594232726,0.00285356266654463,0.6498727271164793,0.5672685775968137,0.006029500240957264,0.005263101346757133,14.721770029854852,0.5421827319177231,0.5061240352321792,-0.08648744570422033,0.5912568394445481,0.37251479003391474,0.00548566374175534,0.003456181376060516,92.26304401046393,25.02398927998447,1802.8287117442244,True,False,True,True,True,True,False,False,True,False,AA02_constant,AA02,constant,False,1.2331444706438006,-1.030255770099978,False,False
T09,9,-0.23898510045092924,0.22887912727682647,0.1949285482694095,0.3552288658691421,0.06497618275646984,0.1184096219563807,3.6780415578834984,1.932943653524543,0.3025926191929982,-0.13366533781222711,0.18756234460994464,0.35928362411439596,0.06252078153664821,0.11976120803813199,4.839872627241959,1.1160987769066928,901.1708485849505,True,False,True,False,True,False,False,False,False,False,AA02_constant,AA02,constant,False,0.0,0.0,False,False
V00,459,0.187415959511989,0.019593233626600738,0.7234543487133166,0.42834632669280476,0.0337679572068904,0.019993494344482998,5.550112444283319,0.9799804520917721,0.5078942370250965,-0.08816616245498306,0.5479919002928281,0.4193420913743957,0.025578071472957004,0.019573212631540673,19.85662748507366,4.504429810000138,1726.9049535973586,True,False,True,True,True,True,False,False,True,False,AA02_constant,AA02,constant,False,-0.09869492141624069,-0.18209321021510813,False,False
W68,12957,0.17326862126213793,-0.012428707540674166,1.1257138262963797,0.8143820925883014,0.009889532700975829,0.007154445603851631,17.520405311470483,1.7372006482211717,0.6754245699233348,0.19026091760309213,1.0477471054005056,0.6086206205940318,0.009204585587530144,0.005346806079175042,73.37913950611335,35.58403180996746,20366.87226506025,True,False,True,True,True,True,False,False,True,False,AA02_constant,AA02,constant,False,0.7055106019150443,-0.9964148846686336,False,False
W84,137,-0.21612367692076784,0.039229636817691434,0.5025550750984166,0.27710830300484374,0.04293617768347541,0.023674960068908475,5.033603096065677,1.6570096297315573,0.43946128692287023,0.09140068266099663,0.3378422467734741,0.24668730589526808,0.028863811063115325,0.021075918885313936,15.225338260492284,4.33673535936249,1288.9081084365298,True,False,True,True,True,True,False,False,True,False,AA02_constant,AA02,constant,False,0.2552890995519293,0.2557345234402924,False,False
691,1893,-0.03970128155413987,-0.02311876857182121,0.6647084884768075,0.49869353223275614,0.0152776275365257,0.011461947864973373,2.5986548931908557,2.017001721188244,0.36351446342547816,0.020694580639007632,0.5839294012696248,0.4678873426416233,0.013421004929042742,0.010753899903270017,27.085487662614693,1.9243791392102207,1519.620772395072,False,False,True,False,True,False,True,False,False,False,AA02_dcr,AA02,dcr,False,0.2921365708850726,0.28596479089057736,False,False
703,31422,0.2686653241142464,-0.015859974421356293,0.8608957279016568,0.7045471267511744,0.004856614593745329,0.003974597325626372,55.31946563358176,3.9903348998648203,0.6305404142228542,-0.14795915515591446,0.7485016523579859,0.574649292436527,0.004222560213122056,0.003241798105718412,149.3265654953558,45.64107644301475,2542.8973816739726,True,True,True,True,True,True,False,False,False,False,AA02_dcr,AA02,dcr,False,1.5035121213918703,0.43285892699855,False,False
F51,7557,-0.10288864616250731,0.00019900465401587696,2.5672554856795817,1.450153683277131,0.029532103337402475,0.016681662058390147,3.483959303101808,0.011929545948078137,0.425122745671268,-0.09549232146695238,1.8761015424502123,2.23476144004679,0.021581500139801417,0.025707299546166497,19.69847985160404,3.7145994776877416,1799.3189798139633,True,False,True,True,True,True,False,False,True,False,AA02_dcr,AA02,dcr,False,0.7458873815662829,-2.435691536377402,False,False
F52,4365,-0.0626538192377781,-0.054045139183617155,0.735990627478491,0.5386298320005846,0.011139870950615917,0.008152640257383983,5.624285910988404,6.629157852840074,0.4819854480302016,-0.06347111037582917,0.6527613570383907,0.41971674616238264,0.00988012212039902,0.006352785230540186,48.78334924981029,9.991068180724904,1906.940637333893,True,True,True,True,True,True,False,False,False,False,AA02_dcr,AA02,dcr,True,1.4840751679216497,4.169557444196562,False,True
G96,11617,0.12505875084048493,-0.0006705013535229811,0.6477562604710482,0.5696669034260624,0.006009863725042483,0.005285352943972963,20.808916235384505,0.12686027983950865,0.4947442220200242,-0.08509110349901448,0.6030367177979672,0.3795559531827248,0.005594957110143852,0.0035215090827497063,88.4268122668958,24.163249760120635,1802.8287117442244,True,False,True,True,True,True,False,False,True,False,AA02_dcr,AA02,dcr,False,-0.22464265911142442,-0.7399693572223396,False,False
T09,9,-0.23898510045092924,0.22887912727682647,0.1949285482694095,0.3552288658691421,0.06497618275646984,0.1184096219563807,3.6780415578834984,1.932943653524543,0.3025926191929982,-0.13366533781222711,0.18756234460994464,0.35928362411439596,0.06252078153664821,0.11976120803813199,4.839872627241959,1.1160987769066928,901.1708485849505,True,False,True,False,True,False,False,False,False,False,AA02_dcr,AA02,dcr,False,0.0,0.0,False,False
V00,459,0.19353008951431178,0.023287873448256797,0.7214319932366121,0.42706620382265104,0.03367356173699526,0.019933743325810164,5.747241441991302,1.1682639365634708,0.5119537646679623,-0.0852225721234827,0.5446953407850209,0.41747834145662815,0.025424201252137152,0.019486220235158714,20.136473889221104,4.373478853005921,1726.9049535973586,True,False,True,True,True,True,False,False,True,False,AA02_dcr,AA02,dcr,False,0.013916489841157757,-0.0749192669889582,False,False
W68,12957,0.1805287855986845,-0.014014684627948254,1.1342587158384854,0.8203062182755543,0.009964600593524421,0.007206489767599295,18.117011706018868,1.9447310798884239,0.6660215169458653,0.1894913568213506,1.0625303610596337,0.6194637179900365,0.009334458284171735,0.005442064006876307,71.35084829456311,34.81975893372795,20366.87226506025,True,False,True,True,True,True,False,False,True,False,AA02_dcr,AA02,dcr,False,-0.014009928762711513,-1.0879119250327447,False,False
W84,137,-0.2103965718670705,0.0459249135615938,0.4929735305609553,0.2755968327188146,0.04211757108864198,0.02354582644758044,4.995458342653786,1.9504481468864738,0.4282601847372612,0.08270669726062213,0.33430043626406236,0.2495806246062412,0.028561213770025563,0.02132311178500744,14.994467258485768,3.8787348720262442,1288.9081084365298,True,False,True,True,True,True,False,False,True,False,AA02_dcr,AA02,dcr,False,-0.021620181103352464,-0.035569038060044834,False,False
691,1893,-0.04869121694670103,-0.028212327730189852,0.6896377164668107,0.49863165468798787,0.015850599698919995,0.011460525674497048,3.0718848416832256,2.461695783551217,0.3599347725616607,0.020296414262921225,0.6151996649881699,0.46767358822005145,0.014139719147896192,0.010748986982051659,25.45558145793966,1.8882164707066422,1519.620772395072,True,False,True,False,True,False,False,False,False,False,AA02_epoch,AA02,epoch,False,0.10227656150338554,0.2600864742874861,False,False
703,31422,0.2600664065140983,-0.024296059035945228,0.8748900362616894,0.7067245867746942,0.004935561393000988,0.003986881140941961,52.692365833579295,6.094001345173013,0.6356596645722957,-0.14898884377855584,0.7553687713004443,0.5798817044810408,0.004261300038390115,0.0032713159763179253,149.17036088649672,45.54400885060705,2542.8973816739726,True,True,True,True,True,True,False,False,False,False,AA02_epoch,AA02,epoch,False,2.350285093459942,0.2080776753452553,False,False
F51,7557,0.04388954562806938,-0.04683385248042723,2.2716006546402854,1.2922026027000395,0.026131074857315893,0.014864691499800702,1.6795920515218175,3.150677730584261,0.4044792706738506,0.02989212522532843,1.6713078498761398,1.9686932510042867,0.019225681435476094,0.02264661731277407,21.038488130126154,1.3199377554928458,1799.3189798139633,False,True,True,False,True,False,True,False,False,True,AA02_epoch,AA02,epoch,False,-0.20019745860707638,2.658683781964296,False,False
F52,4365,0.210601321573003,0.16068306874678615,0.7125717196284552,0.5250125774748983,0.010785405008369407,0.007946531032002211,19.52651026174517,20.22052995196073,0.4067475814876181,-0.12529201675754914,0.6919840830995618,0.4399540238903337,0.010473792868829272,0.006659094378869302,38.83479333433515,18.815173600050915,1906.940637333893,True,True,True,True,True,False,False,False,False,False,AA02_epoch,AA02,epoch,True,-3.8548883314602436,-2.811747369749514,True,False
G96,11617,0.10377291209371935,-0.00795969941788996,0.6470583802058031,0.5603223201532889,0.006003388812260522,0.005198654172438372,17.28572233765492,1.5311076970824065,0.49973542390613274,-0.08203151040370872,0.5895461902639625,0.3733996583390028,0.005469792388463905,0.00346439115843193,91.36277730761817,23.6784781660851,1802.8287117442244,True,False,True,True,True,True,False,False,True,False,AA02_epoch,AA02,epoch,False,0.4140870116999451,-0.1258237872175138,False,False
T09,9,-0.23898510045092924,0.22887912727682647,0.1949285482694095,0.3552288658691421,0.06497618275646984,0.1184096219563807,3.6780415578834984,1.932943653524543,0.3025926191929982,-0.13366533781222711,0.18756234460994464,0.35928362411439596,0.06252078153664821,0.11976120803813199,4.839872627241959,1.1160987769066928,901.1708485849505,True,False,True,False,True,False,False,False,False,False,AA02_epoch,AA02,epoch,False,0.0,0.0,False,False
V00,459,0.18712979080742748,0.01851231175605381,0.7230284327380397,0.4272870513224493,0.03374807715163542,0.01994405160432933,5.5449023055928155,0.928212186937747,0.5129503592307323,-0.08579883316870587,0.5446833419435327,0.4159708985861531,0.02542364119417824,0.019415858827514173,20.176116997284904,4.419007880667144,1726.9049535973586,True,False,True,True,True,True,False,False,True,False,AA02_epoch,AA02,epoch,False,0.04163594629414109,-0.09615728057709827,False,False
W68,12957,0.1688525150134179,-0.018723981858772443,1.1453915739693779,0.8215478815920086,0.01006240410447801,0.007217397930655333,16.780534081142147,2.594284261263162,0.6633769834776402,0.1908910456033473,1.0665703825355666,0.6337264339515865,0.009369950363566665,0.005567363699046333,70.7983455341514,34.28751127504858,20366.87226506025,True,False,True,True,True,True,False,False,True,False,AA02_epoch,AA02,epoch,False,-0.214573968540942,-0.8952210179976912,False,False
W84,137,-0.21457668685774864,0.038477706768499625,0.4915780611929344,0.2763170781650397,0.0419983480945742,0.023607361168822245,5.109169683877876,1.6299029143213322,0.43216181080032307,0.08521712724191237,0.33390793603953245,0.24274737037098593,0.028527680212777295,0.020739307476705857,15.148859198399231,4.108966865823617,1288.9081084365298,True,False,True,True,True,True,False,False,True,False,AA02_epoch,AA02,epoch,False,0.0753544034635425,0.04878519842419802,False,False
691,1893,-0.04315144407893599,-0.024961932065677116,0.670432393537619,0.5019282733365726,0.015409185491763943,0.011536294997013832,2.80037151230349,2.1637737308328635,0.35970396121027914,0.015312585121048139,0.5884209549064415,0.4773322282959558,0.013524238579151316,0.010970980695306571,26.596984303781156,1.3957353081114183,1519.620772395072,False,False,True,False,True,False,True,False,False,False,AA02_mag_dep,AA02,mag_dep,False,0.09259126966303234,-0.06398218268381708,False,False
703,31390,0.2764245897349746,-0.01774946736737783,0.8532457011029069,0.7029842842161043,0.004815910984708326,0.003967801691889617,57.39819332472902,4.473375623499184,0.6210167140746912,-0.15066172955010973,0.7455318002217535,0.5785773771287126,0.004207949458750673,0.0032656210777460967,147.58179017175485,46.1357046525726,2539.2630041269836,True,True,True,True,True,True,False,False,False,False,AA02_mag_dep,AA02,mag_dep,False,-0.09207634436652214,-0.1540750914142509,False,False
F51,7520,-0.017570146341771176,-0.025175865678989846,0.5597898369614925,0.46448118546679973,0.0064552949316797285,0.005356229864192192,2.7218193014767893,4.700295976335359,0.411466269373296,-0.033143227764062116,0.4610610985930136,0.382753081701648,0.005316790653251721,0.004413770785487498,77.3899700417291,7.509050509155851,1706.8734318320198,False,True,True,True,True,True,True,False,False,False,AA02_mag_dep,AA02,mag_dep,False,0.3849339929302412,-0.21298103447581246,False,False
F52,4365,-0.015547378237150708,0.014405931409469925,0.6451988449687392,0.5214036374370014,0.00976565679248171,0.007891906523496691,1.5920463484975402,1.8254057326425408,0.45259974204162107,-0.1039806721721578,0.5550699514394227,0.4059335515038453,0.00840147604703094,0.006144164354063316,53.871455385696024,16.923484819118215,1906.940637333893,False,False,True,True,True,True,True,False,True,False,AA02_mag_dep,AA02,mag_dep,True,-0.7000673141318207,-0.4601689022794893,False,False
G96,11605,0.11678807568290728,0.001326202565445034,0.6485866680829651,0.5666959909969148,0.006020678613086905,0.0052605065768647225,19.397825924315207,0.2521054856727229,0.4978854626253546,-0.08331515875401607,0.595951312002941,0.38136612949521015,0.0055320768914698375,0.003540132741849445,89.99973651723225,23.534473091675757,1803.8542853042895,True,False,True,True,True,True,False,False,True,False,AA02_mag_dep,AA02,mag_dep,False,0.17540969233153222,-0.3818825381166199,False,False
T09,9,-0.23898510045092924,0.22887912727682647,0.1949285482694095,0.3552288658691421,0.06497618275646984,0.1184096219563807,3.6780415578834984,1.932943653524543,0.3025926191929982,-0.13366533781222711,0.18756234460994464,0.35928362411439596,0.06252078153664821,0.11976120803813199,4.839872627241959,1.1160987769066928,901.1708485849505,True,False,True,False,True,False,False,False,False,False,AA02_mag_dep,AA02,mag_dep,False,0.0,0.0,False,False
V00,455,0.1998712631585711,0.019031386336858695,0.7172100197391607,0.42583602905509876,0.03362332433552596,0.019963500961516552,5.944423019094212,0.9533090600463974,0.5177191138949213,-0.07785174768956994,0.5422347620441523,0.4091574241991548,0.025420357731251304,0.01918159590567331,20.36631897034428,4.0586689487366305,1738.280348206385,True,False,True,True,True,True,False,False,True,False,AA02_mag_dep,AA02,mag_dep,False,0.17428544871449345,0.19602906721643149,False,False
W68,12957,0.19492743420122974,-0.01082873650679915,1.1282839942760423,0.8163310530524761,0.009912111938867487,0.00717156745826358,19.665580393304282,1.509953935428931,0.6666041009367799,0.198699971632518,1.0553060846437197,0.6164309242642991,0.009270992138347511,0.005415420545611669,71.90213204685097,36.6915126828945,20366.87226506025,True,False,True,True,True,True,False,False,True,False,AA02_mag_dep,AA02,mag_dep,False,0.030368079091968706,0.11158705723735367,False,False
W84,137,-0.20760737978293145,0.039771980671494664,0.4908058492678931,0.2758560721222636,0.04193237357742028,0.0235679747645323,4.951004726685058,1.687543417237019,0.4286336432356359,0.08341480692783186,0.33102112346980195,0.2456343398677113,0.028281043170243072,0.02098595792641806,15.15621756437324,3.974791487732165,1288.9081084365298,True,False,True,True,True,True,False,False,True,False,AA02_mag_dep,AA02,mag_dep,False,-0.012403272131354035,-0.012060490694826129,False,False
691,1893,-0.04996656665876557,-0.02288872958331682,0.6620691688258827,0.5100340872000504,0.015216965542169255,0.011722598628204694,3.2836091085504675,1.952530348368859,0.3645523024510426,0.0195745755951824,0.5737961173058329,0.4886740022420894,0.013188102023777582,0.011231659475488188,27.64251457819862,1.742803513399037,1519.620772395072,True,False,True,False,True,False,False,False,False,False,AA02_seasonal,AA02,seasonal,False,0.34936051954411584,0.2084136093841191,False,False
703,31422,0.2616846591298495,-0.010237515130996966,0.8685605678282008,0.7058915428392675,0.004899854642730945,0.003982181648073195,53.4066167693495,2.570830774620855,0.638296011649016,-0.14881201385290463,0.7463882178927467,0.5784378302115188,0.004210637588425308,0.0032631705754039425,151.59129662539434,45.6035044488851,2542.8973816739726,True,False,True,True,True,True,False,False,True,False,AA02_seasonal,AA02,seasonal,False,2.806707835958932,0.24665189137359422,False,False
F51,7557,0.10732841637300368,-0.04212854429351981,3.466333894976905,1.9313316375492502,0.039874539701801735,0.022216832651465165,2.6916527983934078,1.896244390657617,0.38131246089167076,0.057958744109510706,2.5387633797967366,3.0272372331339943,0.029204347950404184,0.034823446008561194,13.056701746576522,1.6643598136514635,1799.3189798139633,False,False,True,False,True,False,True,False,False,False,AA02_seasonal,AA02,seasonal,False,-0.913820076601046,2.5500954242777882,False,False
F52,4365,-0.033666901590162196,0.012593650813030521,0.7416023960302703,0.5426091137279184,0.011224810045133631,0.00821287021584217,2.9993292941966567,1.5334043375893205,0.45969122894147474,-0.1383359284158446,0.6630549108560739,0.4189792869530306,0.010035924187532765,0.0063416231313003215,45.80457368465687,21.813962380239936,1906.940637333893,False,False,True,True,True,True,True,False,True,False,AA02_seasonal,AA02,seasonal,True,-0.1326490355020698,-4.376019004573035,False,True
G96,11617,0.12152581419777699,-0.0033126599983171485,0.6509250068783782,0.5616212670390892,0.006039263261950738,0.0052107057638256194,20.122622400554704,0.635741135359185,0.4967469410355518,-0.07768985793960885,0.5990877477122093,0.3770695590014883,0.005558318680663578,0.0034984403899282687,89.37000009798787,22.206997770569927,1802.8287117442244,True,False,True,True,True,True,False,False,True,False,AA02_seasonal,AA02,seasonal,False,0.02987889080820941,0.7505925667549758,False,False
T09,9,-0.23898510045092924,0.22887912727682647,0.1949285482694095,0.3552288658691421,0.06497618275646984,0.1184096219563807,3.6780415578834984,1.932943653524543,0.3025926191929982,-0.13366533781222711,0.18756234460994464,0.35928362411439596,0.06252078153664821,0.11976120803813199,4.839872627241959,1.1160987769066928,901.1708485849505,True,False,True,False,True,False,False,False,False,False,AA02_seasonal,AA02,seasonal,False,0.0,0.0,False,False
V00,459,0.19279724665623063,0.020416452452676856,0.72101449030579,0.42607674030153286,0.03365407436902681,0.01988755912372703,5.7287936236828925,1.026594180093163,0.5133444575875025,-0.0838201230022513,0.5449286906583595,0.4135052874554772,0.0254350930914787,0.019300773955472732,20.182527177755205,4.342837401009202,1726.9049535973586,True,False,True,True,True,True,False,False,True,False,AA02_seasonal,AA02,seasonal,False,0.0525855610538786,-0.023774956966129423,False,False
W68,12957,0.1801361214737199,-0.020251221393951725,1.1407047856117194,0.8212539875206679,0.010021230099466356,0.007214816035540205,17.975450088039832,2.806893660793865,0.6624998153365531,0.1930367973561311,1.0670041587651027,0.6275534656919991,0.009373761140432592,0.005513133423074576,70.67598644891214,35.01398978450224,20366.87226506025,True,False,True,True,True,True,False,False,True,False,AA02_seasonal,AA02,seasonal,False,-0.2810504093511903,-0.6221004709296404,False,False
W84,137,-0.20854161857830267,0.044222180660377176,0.4934472971539544,0.2761197852041372,0.0421580477003119,0.02359050529362618,4.94666214291417,1.874575389969514,0.42785792878133144,0.08507577913612983,0.3330693197634283,0.25075286771975175,0.028456032389039747,0.02142326327308079,15.035754912414532,3.9711867445997853,1288.9081084365298,True,False,True,True,True,True,False,False,True,False,AA02_seasonal,AA02,seasonal,False,-0.03167229849614115,0.04330035663208685,False,False
691,1893,-0.04433411706805709,-0.022185067911410176,0.661960113495136,0.504844700289498,0.01521445901975694,0.01160332601210795,2.913946332924912,1.9119576480278402,0.36426421510473866,0.018119597941294384,0.5801821303588249,0.4750745872136603,0.01333487783687209,0.010919091182588738,27.31665183294868,1.6594419478964846,1519.620772395072,False,False,True,False,True,False,True,False,False,False,AA02_step,AA02,step,False,0.33237802852154247,0.11734208829103672,False,False
703,31422,0.26051776168120727,-0.007686511163932673,0.8914936706668846,0.7026271488261486,0.005029228315193794,0.003963766057090429,51.8007426495547,1.939193951717447,0.642926674126108,-0.1542161585024302,0.76876891191287,0.5729046513691225,0.004336894929092117,0.0032319559738617975,148.24584976991775,47.716045561771836,2542.8973816739726,True,False,True,True,True,True,False,False,True,False,AA02_step,AA02,step,False,3.530332393437712,-0.9287148383695533,True,False
