fake_code,real_code,bias_type,bias_params,injected_ra_arcsec,injected_dec_arcsec,recovered_mean_ra_arcsec,recovered_mean_dec_arcsec,recovered_rms_ra_arcsec,recovered_rms_dec_arcsec,n_obs,n_objects,recovery_error_ra,recovery_error_dec,detection_snr_ra,detection_snr_dec,detected_ra,detected_dec,scenario,target_station,applied_bias,is_target
AA03,703,nan,{},0.0,0.0,0.26401483295410455,-0.00213061089136797,0.907670586888773,0.7070545701362166,31218,98,-0.26401483295410455,0.00213061089136797,0.0,0.0,False,True,AA01_step,AA01,step,False
AA04,691,nan,{},0.0,0.0,-0.03635245071629027,-0.024747290347136915,0.6849012208799587,0.506579048488602,1893,82,0.03635245071629027,0.024747290347136915,0.0,0.0,True,True,AA01_step,AA01,step,False
AA05,W84,nan,{},0.0,0.0,-0.17197746164991354,-0.060383308931161214,0.5399435170823206,0.3711645853800092,137,14,0.17197746164991354,0.060383308931161214,0.0,0.0,False,True,AA01_step,AA01,step,False
AA06,W68,nan,{},0.0,0.0,0.18112954425547936,-0.004019059701829781,1.1448504049405002,0.8140361090822902,12957,89,-0.18112954425547936,0.004019059701829781,0.0,0.0,False,True,AA01_step,AA01,step,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA01_step,AA01,step,False
AA08,V00,nan,{},0.0,0.0,0.18920760675032428,0.01861742439653483,0.7467359479323885,0.42659404738270973,455,58,-0.18920760675032428,-0.01861742439653483,0.0,0.0,False,True,AA01_step,AA01,step,False
AA00,F51,nan,{},0.0,0.0,-0.024542343730717963,-0.009880573320147428,0.5578794854435046,0.46522538351184783,7520,98,0.024542343730717963,0.009880573320147428,0.0,0.0,True,True,AA01_dcr,AA01,dcr,False
AA01,G96,DCRBias,"{'bandpass_nm': 200.0, 'ref_wavelength_nm': 550.0}",0.0111519848219403,-0.1399222509497878,0.13303352559715398,-0.14704233597536395,0.6908767096772545,0.5840052845341674,11605,99,-0.12188154077521368,0.0071200850255761505,1.738898327428459,25.810271831399145,False,True,AA01_dcr,AA01,dcr,True
AA02,F52,nan,{},0.0,0.0,-0.008624214295951177,0.03295909097973779,0.5672760715957722,0.5184714180825434,4341,96,0.008624214295951177,-0.03295909097973779,0.0,0.0,True,True,AA01_dcr,AA01,dcr,False
AA03,703,nan,{},0.0,0.0,0.28956649900171866,-0.006844438533043367,0.9053956523032916,0.7000748070513194,31390,99,-0.28956649900171866,0.006844438533043367,0.0,0.0,False,True,AA01_dcr,AA01,dcr,False
AA04,691,nan,{},0.0,0.0,-0.056010225793293046,-0.006443101979556212,0.6504279580111894,0.5015459769364293,1893,82,0.056010225793293046,0.006443101979556212,0.0,0.0,True,True,AA01_dcr,AA01,dcr,False
AA05,W84,nan,{},0.0,0.0,-0.21246983188309343,0.045589804319352216,0.5368617691893037,0.27916085102230076,137,14,0.21246983188309343,-0.045589804319352216,0.0,0.0,False,True,AA01_dcr,AA01,dcr,False
AA06,W68,nan,{},0.0,0.0,0.19102351565009384,0.0008054137875467017,1.1385999893560332,0.8153616246696995,12957,89,-0.19102351565009384,-0.0008054137875467017,0.0,0.0,False,True,AA01_dcr,AA01,dcr,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA01_dcr,AA01,dcr,False
AA08,V00,nan,{},0.0,0.0,0.20123379860011834,0.029352366843110857,0.7452509446445476,0.42682449506126896,455,58,-0.20123379860011834,-0.029352366843110857,0.0,0.0,False,True,AA01_dcr,AA01,dcr,False
AA00,F51,nan,{},0.0,0.0,0.6814794702757314,-0.05854818772207729,1.9511790783825764,1.1197735159881155,1058,12,-0.6814794702757314,0.05854818772207729,0.0,0.0,False,True,AA01_trailing,AA01,trailing,False
AA01,G96,TrailingBias,{'trailing_factor': 0.1},-0.0186753663740857,-0.1218441853413929,-0.18174548441251692,-0.12769859472040834,28.0086014273588,5.069607425043478,11605,99,0.16307011803843122,0.005854409379015449,0.07182907596211494,2.5891251943290756,False,True,AA01_trailing,AA01,trailing,True
AA02,F52,nan,{},0.0,0.0,0.3881370371007004,-0.08555540532699644,0.7755360497950096,0.5587735750441162,624,13,-0.3881370371007004,0.08555540532699644,0.0,0.0,False,True,AA01_trailing,AA01,trailing,False
AA03,703,nan,{},0.0,0.0,0.6115981148464252,-0.45309857618226507,2.5358125437281847,1.0528859549442537,1060,4,-0.6115981148464252,0.45309857618226507,0.0,0.0,False,False,AA01_trailing,AA01,trailing,False
AA04,691,nan,{},0.0,0.0,0.9741365321581661,-0.2038614495737002,1.712710672657693,0.8167164864671906,311,12,-0.9741365321581661,0.2038614495737002,0.0,0.0,False,False,AA01_trailing,AA01,trailing,False
AA05,W84,nan,{},0.0,0.0,0.47063458989369966,-0.7475210519036213,0.5223693396001845,1.1821174772771517,8,2,-0.47063458989369966,0.7475210519036213,0.0,0.0,False,False,AA01_trailing,AA01,trailing,False
AA06,W68,nan,{},0.0,0.0,0.25388862992887756,-0.09033665978079536,0.8537198908577541,0.5837632631407333,2175,7,-0.25388862992887756,0.09033665978079536,0.0,0.0,False,True,AA01_trailing,AA01,trailing,False
AA07,T09,nan,{},0.0,0.0,,,,,0,0,,,0.0,0.0,False,False,AA01_trailing,AA01,trailing,False
AA08,V00,nan,{},0.0,0.0,0.329790101261554,-0.04320532913713376,0.7845703405076775,0.5508984536697679,95,10,-0.329790101261554,0.04320532913713376,0.0,0.0,False,True,AA01_trailing,AA01,trailing,False
AA00,F51,nan,{},0.0,0.0,-0.01248327236875342,-0.023994929142829587,0.5593669363062643,0.4644407197117671,7520,98,0.01248327236875342,0.023994929142829587,0.0,0.0,True,True,AA02_clean,AA02,clean,False
AA01,G96,nan,{},0.0,0.0,0.12183217677371538,-0.007020820182397568,0.6591929890248257,0.5640586743592534,11605,99,-0.12183217677371538,0.007020820182397568,0.0,0.0,False,True,AA02_clean,AA02,clean,False
AA02,F52,nan,{},0.0,0.0,-0.01936016854393624,0.00521720271233911,0.5774651804908084,0.5128000010002255,4341,96,0.01936016854393624,-0.00521720271233911,0.0,0.0,True,True,AA02_clean,AA02,clean,True
AA03,703,nan,{},0.0,0.0,0.281116258858585,-0.017962751337728546,0.895699085917569,0.7021188288567041,31218,98,-0.281116258858585,0.017962751337728546,0.0,0.0,False,True,AA02_clean,AA02,clean,False
AA04,691,nan,{},0.0,0.0,-0.04162937351777051,-0.025096912702431647,0.6737376115372065,0.5032148532214714,1893,82,0.04162937351777051,0.025096912702431647,0.0,0.0,True,True,AA02_clean,AA02,clean,False
AA05,W84,nan,{},0.0,0.0,-0.20900682791558817,0.04128092822110353,0.5328546678875351,0.2778511262978356,137,14,0.20900682791558817,-0.04128092822110353,0.0,0.0,False,True,AA02_clean,AA02,clean,False
AA06,W68,nan,{},0.0,0.0,0.1932509656030077,-0.011500083834932461,1.1445285434637802,0.817107293167304,12957,89,-0.1932509656030077,0.011500083834932461,0.0,0.0,False,True,AA02_clean,AA02,clean,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA02_clean,AA02,clean,False
AA08,V00,nan,{},0.0,0.0,0.20029659792851912,0.019110743505830415,0.7436852131465317,0.42620504508598145,455,58,-0.20029659792851912,-0.019110743505830415,0.0,0.0,False,True,AA02_clean,AA02,clean,False
AA00,F51,nan,{},0.0,0.0,-0.04055188831088312,-0.019783276219965257,0.5565098292709573,0.4668987533541228,7520,98,0.04055188831088312,0.019783276219965257,0.0,0.0,True,True,AA02_constant,AA02,constant,False
AA01,G96,nan,{},0.0,0.0,0.09022128091340288,0.0030319263675328586,0.653752434125452,0.5674913363885485,11605,99,-0.09022128091340288,-0.0030319263675328586,0.0,0.0,True,True,AA02_constant,AA02,constant,False
AA02,F52,ConstantBias,"{'delta_ra': 0.5, 'delta_dec': 0.0}",0.5,0.0,0.4806398274424487,0.00521720271233911,0.7510698099573073,0.5128000010002255,4341,96,0.019360172557551292,-0.00521720271233911,43.86161230729116,0.0,True,True,AA02_constant,AA02,constant,True
AA03,703,nan,{},0.0,0.0,0.25323263995323403,-0.011616344827501192,0.9022491257932589,0.7167750653497773,31218,98,-0.25323263995323403,0.011616344827501192,0.0,0.0,False,True,AA02_constant,AA02,constant,False
AA04,691,nan,{},0.0,0.0,-0.04923491692053086,-0.026582231078045603,0.691980202133672,0.49425503386647196,1893,82,0.04923491692053086,0.026582231078045603,0.0,0.0,True,True,AA02_constant,AA02,constant,False
AA05,W84,nan,{},0.0,0.0,-0.21612367692076784,0.039229636817691434,0.5453691702680493,0.27886819873339425,137,14,0.21612367692076784,-0.039229636817691434,0.0,0.0,False,True,AA02_constant,AA02,constant,False
AA06,W68,nan,{},0.0,0.0,0.17326862126213793,-0.012428707540674166,1.1389274915339758,0.8144455042590228,12957,89,-0.17326862126213793,0.012428707540674166,0.0,0.0,False,True,AA02_constant,AA02,constant,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA02_constant,AA02,constant,False
AA08,V00,nan,{},0.0,0.0,0.20078239609238452,0.019777273452292448,0.7391850505758245,0.4297032163415764,455,58,-0.20078239609238452,-0.019777273452292448,0.0,0.0,False,True,AA02_constant,AA02,constant,False
AA00,F51,nan,{},0.0,0.0,0.099988913363633,-0.050123998347814384,3.469939921274319,1.9298257284838753,7557,99,-0.099988913363633,0.050123998347814384,0.0,0.0,True,True,AA02_timing,AA02,timing,False
AA01,G96,nan,{},0.0,0.0,0.12344080431807486,-0.004679034939021531,0.6575828518783744,0.5652673698794008,11605,99,-0.12344080431807486,0.004679034939021531,0.0,0.0,False,True,AA02_timing,AA02,timing,False
AA02,F52,TimingBias,{'delta_t_sec': 1.0},-0.0037166542236271,0.0004584497289226,-0.021914688139409513,0.00516283617854983,0.5977831672565581,0.5216534212701421,4341,96,0.018198033915782414,-0.00470438644962723,0.4096409549204645,0.05790346500342739,True,True,AA02_timing,AA02,timing,True
AA03,703,nan,{},0.0,0.0,0.27884074149009813,-0.01753993891086976,0.8950709751179566,0.7010856533122747,31218,98,-0.27884074149009813,0.01753993891086976,0.0,0.0,False,True,AA02_timing,AA02,timing,False
AA04,691,nan,{},0.0,0.0,-0.041588904768673274,-0.02464560190743974,0.6731080196883303,0.5029669987358029,1893,82,0.041588904768673274,0.02464560190743974,0.0,0.0,True,True,AA02_timing,AA02,timing,False
AA05,W84,nan,{},0.0,0.0,-0.2090117891726524,0.04130756881146208,0.5324386362976005,0.27790903006145706,137,14,0.2090117891726524,-0.04130756881146208,0.0,0.0,False,True,AA02_timing,AA02,timing,False
AA06,W68,nan,{},0.0,0.0,0.1925366270766616,-0.01232442607156472,1.1445268027178683,0.8172042600914756,12957,89,-0.1925366270766616,0.01232442607156472,0.0,0.0,False,True,AA02_timing,AA02,timing,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA02_timing,AA02,timing,False
AA08,V00,nan,{},0.0,0.0,0.20025833029161064,0.01906610488074203,0.7435906400203502,0.42613361733394217,455,58,-0.20025833029161064,-0.01906610488074203,0.0,0.0,False,True,AA02_timing,AA02,timing,False
AA00,F51,nan,{},0.0,0.0,-0.017570146341771176,-0.025175865678989846,0.5600283035483034,0.4651321389314783,7520,98,0.017570146341771176,0.025175865678989846,0.0,0.0,True,True,AA02_mag_dep,AA02,mag_dep,False
AA01,G96,nan,{},0.0,0.0,0.11678807568290728,0.001326202565445034,0.6589900394283034,0.5666731263221988,11605,99,-0.11678807568290728,-0.001326202565445034,0.0,0.0,False,True,AA02_mag_dep,AA02,mag_dep,False
AA02,F52,MagnitudeDependentBias,"{'slope_ra': 0.05, 'slope_dec': 0.02, 'ref_mag': 18.0}",0.0150498624484181,0.0060199449793672,-0.004883216038105347,0.011007988245732922,0.5953053050531957,0.5162811282600374,4341,96,0.019933078486523446,-0.004988043266365721,1.6656650406216074,0.7682475154305857,True,True,AA02_mag_dep,AA02,mag_dep,True
AA03,703,nan,{},0.0,0.0,0.28084196474613093,-0.017283485958933746,0.8966254693599757,0.702918698744555,31218,98,-0.28084196474613093,0.017283485958933746,0.0,0.0,False,True,AA02_mag_dep,AA02,mag_dep,False
AA04,691,nan,{},0.0,0.0,-0.04315144407893599,-0.024961932065677116,0.6716429099105854,0.50241616566829,1893,82,0.04315144407893599,0.024961932065677116,0.0,0.0,True,True,AA02_mag_dep,AA02,mag_dep,False
AA05,W84,nan,{},0.0,0.0,-0.20760737978293145,0.039771980671494664,0.5312559476016017,0.27771016102900453,137,14,0.20760737978293145,-0.039771980671494664,0.0,0.0,False,True,AA02_mag_dep,AA02,mag_dep,False
AA06,W68,nan,{},0.0,0.0,0.19492743420122974,-0.01082873650679915,1.1449555565089355,0.8163713728030214,12957,89,-0.19492743420122974,0.01082873650679915,0.0,0.0,False,True,AA02_mag_dep,AA02,mag_dep,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA02_mag_dep,AA02,mag_dep,False
AA08,V00,nan,{},0.0,0.0,0.1998712631585711,0.019031386336858695,0.7437796759198775,0.4257933488638322,455,58,-0.1998712631585711,-0.019031386336858695,0.0,0.0,False,True,AA02_mag_dep,AA02,mag_dep,False
AA00,F51,nan,{},0.0,0.0,0.04388954562806938,-0.04683385248042723,2.2718743348399384,1.2929655900717274,7557,99,-0.04388954562806938,0.04683385248042723,0.0,0.0,True,True,AA02_epoch,AA02,epoch,False
AA01,G96,nan,{},0.0,0.0,0.1044878766232698,-0.008078383423319922,0.6549734052518741,0.5606165417193545,11605,99,-0.1044878766232698,0.008078383423319922,0.0,0.0,False,True,AA02_epoch,AA02,epoch,False
AA02,F52,CatalogEpochBias,"{'epoch_error_years': 5.0, 'pm_ra_median_masyr': 50.0, 'pm_dec_median_masyr': 30.0}",0.25,0.15,0.23063978906365554,0.15521720271238723,0.6215189548847251,0.5357508766576021,4341,96,0.019360210936344463,-0.005217202712387237,26.502114345143603,18.446894399266952,True,True,AA02_epoch,AA02,epoch,True
AA03,703,nan,{},0.0,0.0,0.2686481722063411,-0.02381492851200893,0.9022201687559053,0.7070970571259971,31218,98,-0.2686481722063411,0.02381492851200893,0.0,0.0,False,True,AA02_epoch,AA02,epoch,False
AA04,691,nan,{},0.0,0.0,-0.04869121694670103,-0.028212327730189852,0.6911727519734069,0.49929762551418233,1893,82,0.04869121694670103,0.028212327730189852,0.0,0.0,True,True,AA02_epoch,AA02,epoch,False
AA05,W84,nan,{},0.0,0.0,-0.21457668685774864,0.038477706768499625,0.5347226229984847,0.2779826507220767,137,14,0.21457668685774864,-0.038477706768499625,0.0,0.0,False,True,AA02_epoch,AA02,epoch,False
AA06,W68,nan,{},0.0,0.0,0.1688525150134179,-0.018723981858772443,1.1577269874931841,0.8217295287453623,12957,89,-0.1688525150134179,0.018723981858772443,0.0,0.0,False,True,AA02_epoch,AA02,epoch,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA02_epoch,AA02,epoch,False
AA08,V00,nan,{},0.0,0.0,0.1951533826776076,0.01619292999370185,0.746096212498028,0.4277734400507115,455,58,-0.1951533826776076,-0.01619292999370185,0.0,0.0,False,True,AA02_epoch,AA02,epoch,False
AA00,F51,nan,{},0.0,0.0,0.10732841637300368,-0.04212854429351981,3.467765863132987,1.9316633041992324,7557,99,-0.10732841637300368,0.04212854429351981,0.0,0.0,False,True,AA02_seasonal,AA02,seasonal,False
AA01,G96,nan,{},0.0,0.0,0.12234092617776174,-0.0033615880667466186,0.6616925359542026,0.5618751195514307,11605,99,-0.12234092617776174,0.0033615880667466186,0.0,0.0,False,True,AA02_seasonal,AA02,seasonal,False
AA02,F52,SeasonalBias,"{'amplitude_ra': 0.3, 'amplitude_dec': 0.1, 'phase_days': 0.0}",0.0057317461983908,0.0019105820661302,-0.013793340796634275,0.0070728145614116136,0.6086274926629762,0.5309230168658345,4341,96,0.019525086995025073,-0.005162232495281414,0.6204835587636229,0.2370986254832261,True,True,AA02_seasonal,AA02,seasonal,True
AA03,703,nan,{},0.0,0.0,0.27049121172540375,-0.009938169655866896,0.8953715595258488,0.705843904043601,31218,98,-0.27049121172540375,0.009938169655866896,0.0,0.0,False,True,AA02_seasonal,AA02,seasonal,False
AA04,691,nan,{},0.0,0.0,-0.04996656665876557,-0.02288872958331682,0.6637775877906307,0.510412817951635,1893,82,0.04996656665876557,0.02288872958331682,0.0,0.0,True,True,AA02_seasonal,AA02,seasonal,False
AA05,W84,nan,{},0.0,0.0,-0.20854161857830267,0.044222180660377176,0.5340435757144725,0.2786417504673865,137,14,0.20854161857830267,-0.044222180660377176,0.0,0.0,False,True,AA02_seasonal,AA02,seasonal,False
AA06,W68,nan,{},0.0,0.0,0.1801361214737199,-0.020251221393951725,1.1547969540678424,0.8214719535176582,12957,89,-0.1801361214737199,0.020251221393951725,0.0,0.0,False,True,AA02_seasonal,AA02,seasonal,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA02_seasonal,AA02,seasonal,False
AA08,V00,nan,{},0.0,0.0,0.2014677747651757,0.018638964811807837,0.7449814081181918,0.4269548568916384,455,58,-0.2014677747651757,-0.018638964811807837,0.0,0.0,False,True,AA02_seasonal,AA02,seasonal,False
AA00,F51,nan,{},0.0,0.0,-0.03210713073700858,-0.01729580897479535,0.5556431655233308,0.46564066567672757,7520,98,0.03210713073700858,0.01729580897479535,0.0,0.0,True,True,AA02_step,AA02,step,False
AA01,G96,nan,{},0.0,0.0,0.11015342369848838,0.0048392294874510045,0.6586439357429549,0.5695227054490861,11605,99,-0.11015342369848838,-0.0048392294874510045,0.0,0.0,False,True,AA02_step,AA02,step,False
AA02,F52,StepChangeBias,"{'delta_ra_before': 0.0, 'delta_dec_before': 0.0, 'delta_ra_after': 0.4, 'delta_dec_after': -0.2, 'change_mjd': 59945.0}",0.169438717067583,-0.0847193585337915,0.1488038939284023,-0.07886480604139727,0.6277307651086261,0.5306759765633415,4341,96,0.02063482313918072,-0.0058545524923942355,17.78419179519343,10.51836225443194,True,True,AA02_step,AA02,step,True
AA03,703,nan,{},0.0,0.0,0.27199372818907375,-0.007268428406660548,0.8975902807872299,0.7024100596238531,31218,98,-0.27199372818907375,0.007268428406660548,0.0,0.0,False,True,AA02_step,AA02,step,False
AA04,691,nan,{},0.0,0.0,-0.04433411706805709,-0.022185067911410176,0.663268592676778,0.5051986851468279,1893,82,0.04433411706805709,0.022185067911410176,0.0,0.0,True,True,AA02_step,AA02,step,False
AA05,W84,nan,{},0.0,0.0,-0.21126635345585348,0.03885622643099821,0.5301164389871867,0.27890679822576897,137,14,0.21126635345585348,-0.03885622643099821,0.0,0.0,False,True,AA02_step,AA02,step,False
AA06,W68,nan,{},0.0,0.0,0.1844244285196032,0.003596765755772266,1.148283455068812,0.8198070297291588,12957,89,-0.1844244285196032,-0.003596765755772266,0.0,0.0,False,True,AA02_step,AA02,step,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA02_step,AA02,step,False
AA08,V00,nan,{},0.0,0.0,0.19703639499625702,0.021623469461805708,0.74361135747019,0.427383967140363,455,58,-0.19703639499625702,-0.021623469461805708,0.0,0.0,False,True,AA02_step,AA02,step,False
AA00,F51,nan,{},0.0,0.0,-0.014736351643302198,-0.017039732100759857,0.5553588889436699,0.46751729760260513,7520,98,0.014736351643302198,0.017039732100759857,0.0,0.0,True,True,AA02_dcr,AA02,dcr,False
AA01,G96,nan,{},0.0,0.0,0.12576511614817928,-0.0007686471158331986,0.6594172598637499,0.5699109782343006,11605,99,-0.12576511614817928,0.0007686471158331986,0.0,0.0,False,True,AA02_dcr,AA02,dcr,False
AA02,F52,DCRBias,"{'bandpass_nm': 200.0, 'ref_wavelength_nm': 550.0}",-0.0232552105981888,-0.0647282079304575,-0.04245998385186942,-0.05950713979896645,0.6052080765395644,0.530537797038483,4341,96,0.019204773253680623,-0.0052210681314910495,2.531689583109778,8.038446885256464,True,True,AA02_dcr,AA02,dcr,True
AA03,703,nan,{},0.0,0.0,0.27698415072539895,-0.015321508996880508,0.8928069671966342,0.7046679241739455,31218,98,-0.27698415072539895,0.015321508996880508,0.0,0.0,False,True,AA02_dcr,AA02,dcr,False
AA04,691,nan,{},0.0,0.0,-0.03970128155413987,-0.02311876857182121,0.6657177784219214,0.49909752584259626,1893,82,0.03970128155413987,0.02311876857182121,0.0,0.0,True,True,AA02_dcr,AA02,dcr,False
AA05,W84,nan,{},0.0,0.0,-0.2103965718670705,0.0459249135615938,0.5343367192068514,0.2784031356633444,137,14,0.2103965718670705,-0.0459249135615938,0.0,0.0,False,True,AA02_dcr,AA02,dcr,False
AA06,W68,nan,{},0.0,0.0,0.1805287855986845,-0.014014684627948254,1.148492134766415,0.8203942769376148,12957,89,-0.1805287855986845,0.014014684627948254,0.0,0.0,False,True,AA02_dcr,AA02,dcr,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA02_dcr,AA02,dcr,False
AA08,V00,nan,{},0.0,0.0,0.20142870080285757,0.021083528020139998,0.7463614285803103,0.4278343369349392,455,58,-0.20142870080285757,-0.021083528020139998,0.0,0.0,False,True,AA02_dcr,AA02,dcr,False
AA00,F51,nan,{},0.0,0.0,0.2640829890983415,-0.07598331388850064,0.8281545670232817,0.6364555167021922,4044,50,-0.2640829890983415,0.07598331388850064,0.0,0.0,False,True,AA02_trailing,AA02,trailing,False
AA01,G96,nan,{},0.0,0.0,0.30011676513762153,-0.06741278333725169,0.7280342869825867,0.599227674646005,5939,50,-0.30011676513762153,0.06741278333725169,0.0,0.0,False,True,AA02_trailing,AA02,trailing,False
AA02,F52,TrailingBias,{'trailing_factor': 0.1},-1.3379955205057688,0.1650419024121641,-0.7706736255061831,-0.01435474947195527,51.43015637379069,4.632928599870372,4341,96,-0.5673218949995856,0.17939665188411938,1.714082447049568,2.347110340613124,False,False,AA02_trailing,AA02,trailing,True
AA03,703,nan,{},0.0,0.0,0.4436710835196467,-0.035223054292188784,0.9882504490850597,0.7105331957718402,12382,37,-0.4436710835196467,0.035223054292188784,0.0,0.0,False,True,AA02_trailing,AA02,trailing,False
AA04,691,nan,{},0.0,0.0,0.1452808030236453,-0.09536452474947167,0.6747709643203754,0.6369324890840058,1138,44,-0.1452808030236453,0.09536452474947167,0.0,0.0,False,True,AA02_trailing,AA02,trailing,False
AA05,W84,nan,{},0.0,0.0,-0.17672042799084167,-0.0981976466131634,0.49781081342126793,0.41151216028329524,129,11,0.17672042799084167,0.0981976466131634,0.0,0.0,False,True,AA02_trailing,AA02,trailing,False
AA06,W68,nan,{},0.0,0.0,0.23390925302086266,0.030456559645304526,1.281978550773329,0.8470310519421385,7206,46,-0.23390925302086266,-0.030456559645304526,0.0,0.0,False,True,AA02_trailing,AA02,trailing,False
AA07,T09,nan,{},0.0,0.0,,,,,0,0,,,0.0,0.0,False,False,AA02_trailing,AA02,trailing,False
AA08,V00,nan,{},0.0,0.0,0.4175003886201043,0.03281514261966463,0.8182224495501587,0.5467161713266332,249,31,-0.4175003886201043,-0.03281514261966463,0.0,0.0,False,True,AA02_trailing,AA02,trailing,False
AA00,F51,nan,{},0.0,0.0,-0.01248327236875342,-0.023994929142829587,0.5593669363062643,0.4644407197117671,7520,98,0.01248327236875342,0.023994929142829587,0.0,0.0,True,True,AA03_clean,AA03,clean,False
AA01,G96,nan,{},0.0,0.0,0.12183217677371538,-0.007020820182397568,0.6591929890248257,0.5640586743592534,11605,99,-0.12183217677371538,0.007020820182397568,0.0,0.0,False,True,AA03_clean,AA03,clean,False
AA02,F52,nan,{},0.0,0.0,-0.01936016854393624,0.00521720271233911,0.5774651804908084,0.5128000010002255,4341,96,0.01936016854393624,-0.00521720271233911,0.0,0.0,True,True,AA03_clean,AA03,clean,False
AA03,703,nan,{},0.0,0.0,0.281116258858585,-0.017962751337728546,0.895699085917569,0.7021188288567041,31218,98,-0.281116258858585,0.017962751337728546,0.0,0.0,False,True,AA03_clean,AA03,clean,True
AA04,691,nan,{},0.0,0.0,-0.04162937351777051,-0.025096912702431647,0.6737376115372065,0.5032148532214714,1893,82,0.04162937351777051,0.025096912702431647,0.0,0.0,True,True,AA03_clean,AA03,clean,False
AA05,W84,nan,{},0.0,0.0,-0.20900682791558817,0.04128092822110353,0.5328546678875351,0.2778511262978356,137,14,0.20900682791558817,-0.04128092822110353,0.0,0.0,False,True,AA03_clean,AA03,clean,False
AA06,W68,nan,{},0.0,0.0,0.1932509656030077,-0.011500083834932461,1.1445285434637802,0.817107293167304,12957,89,-0.1932509656030077,0.011500083834932461,0.0,0.0,False,True,AA03_clean,AA03,clean,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA03_clean,AA03,clean,False
AA08,V00,nan,{},0.0,0.0,0.20029659792851912,0.019110743505830415,0.7436852131465317,0.42620504508598145,455,58,-0.20029659792851912,-0.019110743505830415,0.0,0.0,False,True,AA03_clean,AA03,clean,False
AA00,F51,nan,{},0.0,0.0,-0.04766642864892813,-0.019194761088285887,0.5565669140684372,0.4735262542651561,7520,98,0.04766642864892813,0.019194761088285887,0.0,0.0,True,True,AA03_constant,AA03,constant,False
AA01,G96,nan,{},0.0,0.0,0.0731371912204886,-0.008791677232010792,0.6430260446203525,0.5602526422167623,11605,99,-0.0731371912204886,0.008791677232010792,0.0,0.0,True,True,AA03_constant,AA03,constant,False
AA02,F52,nan,{},0.0,0.0,-0.023944601151013406,0.018351187519571537,0.586012326802809,0.5049069797141978,4341,96,0.023944601151013406,-0.018351187519571537,0.0,0.0,True,True,AA03_constant,AA03,constant,False
AA03,703,ConstantBias,"{'delta_ra': 0.5, 'delta_dec': 0.0}",0.5,0.0,0.7811162585012589,-0.017962751337728546,1.1547264238987474,0.7021188288567041,31218,98,-0.2811162585012589,0.017962751337728546,76.5056375213736,0.0,False,True,AA03_constant,AA03,constant,True
AA04,691,nan,{},0.0,0.0,-0.07348951616009815,-0.014755728689574336,0.6893354757094123,0.49472084726832816,1893,82,0.07348951616009815,0.014755728689574336,0.0,0.0,True,True,AA03_constant,AA03,constant,False
AA05,W84,nan,{},0.0,0.0,-0.22514535425962928,0.04612903735609164,0.5432533692611744,0.27781030395017925,137,14,0.22514535425962928,-0.04612903735609164,0.0,0.0,False,True,AA03_constant,AA03,constant,False
AA06,W68,nan,{},0.0,0.0,0.1581048508136035,0.00016182225671656063,1.1467430656031246,0.8233541763972121,12957,89,-0.1581048508136035,-0.00016182225671656063,0.0,0.0,False,True,AA03_constant,AA03,constant,False
