fake_code,real_code,bias_type,bias_params,injected_ra_arcsec,injected_dec_arcsec,recovered_mean_ra_arcsec,recovered_mean_dec_arcsec,recovered_rms_ra_arcsec,recovered_rms_dec_arcsec,n_obs,n_objects,recovery_error_ra,recovery_error_dec,detection_snr_ra,detection_snr_dec,detected_ra,detected_dec,scenario,target_station,applied_bias,is_target
AA01,G96,,{},0.0,0.0,0.0574766366439311,0.0046551959125485,0.3272870760687701,0.1969537966159083,14710,100,-0.0574766366439311,-0.0046551959125485,0.0,0.0,True,True,AA02_mag_dep,AA02,mag_dep,False
AA02,F52,MagnitudeDependentBias,"{'slope_ra': 0.05, 'slope_dec': 0.02, 'ref_mag': 18.0}",0.0771603256354876,0.030864130254195,0.0598916046702079,0.0313703726593782,0.3167091089523861,0.1962312208815144,6019,100,0.0172687209652796,-0.0005062424051832,18.901473818672187,12.202480123411272,True,True,AA02_mag_dep,AA02,mag_dep,True
AA03,703,,{},0.0,0.0,0.1020177935232044,0.0124058656984888,0.4984734439922695,0.3868905858677859,11201,92,-0.1020177935232044,-0.0124058656984888,0.0,0.0,False,True,AA02_mag_dep,AA02,mag_dep,False
AA04,691,,{},0.0,0.0,0.124387911106301,0.0019977903706011,0.4515124040385058,0.3721336302646033,3214,97,-0.124387911106301,-0.0019977903706011,0.0,0.0,False,True,AA02_mag_dep,AA02,mag_dep,False
AA05,W84,,{},0.0,0.0,-0.0134879806297408,0.029617789462323,0.2976494417197038,0.2465418547085476,354,31,0.0134879806297408,-0.029617789462323,0.0,0.0,True,True,AA02_mag_dep,AA02,mag_dep,False
AA06,W68,,{},0.0,0.0,-0.0500537647386937,-0.0057428617685689,0.3837171724870323,0.40412705699277,4780,57,0.0500537647386937,0.0057428617685689,0.0,0.0,True,True,AA02_mag_dep,AA02,mag_dep,False
AA07,T09,,{},0.0,0.0,0.1724904191089314,0.0291032570110506,0.3487402243598756,0.2586615676917771,76,9,-0.1724904191089314,-0.0291032570110506,0.0,0.0,False,True,AA02_mag_dep,AA02,mag_dep,False
AA08,V00,,{},0.0,0.0,0.0554870375821825,0.026422561138188,0.4964833812488554,0.3756761379542702,470,66,-0.0554870375821825,-0.026422561138188,0.0,0.0,True,True,AA02_mag_dep,AA02,mag_dep,False
AA00,F51,,{},0.0,0.0,-0.0091526328047122,-0.002693015891041,0.2829446468148431,0.1926134122821682,11792,100,0.0091526328047122,0.002693015891041,0.0,0.0,True,True,AA02_epoch,AA02,epoch,False
AA01,G96,,{},0.0,0.0,0.0186702162608793,0.0006918704421102,0.3219377065540009,0.1970987545559862,14710,100,-0.0186702162608793,-0.0006918704421102,0.0,0.0,True,True,AA02_epoch,AA02,epoch,False
AA02,F52,CatalogEpochBias,"{'epoch_error_years': 5.0, 'pm_ra_median_masyr': 50.0, 'pm_dec_median_masyr': 30.0}",0.25,0.15,0.2327312678514021,0.1505062424051163,0.3689038175286892,0.2448243818513285,6019,100,0.0172687321485978,-0.0005062424051162,52.57618027403022,47.53338732237318,True,True,AA02_epoch,AA02,epoch,True
AA03,703,,{},0.0,0.0,0.0589610779862115,0.0130759266044972,0.4868498998826777,0.3833681926006376,11201,92,-0.0589610779862115,-0.0130759266044972,0.0,0.0,True,True,AA02_epoch,AA02,epoch,False
AA04,691,,{},0.0,0.0,0.0990328953083405,0.0014813917733691,0.4464187634295561,0.3730929912495235,3214,97,-0.0990328953083405,-0.0014813917733691,0.0,0.0,True,True,AA02_epoch,AA02,epoch,False
AA05,W84,,{},0.0,0.0,-0.0389119683248356,0.0298848642440251,0.3010103674202256,0.2464454096869688,354,31,0.0389119683248356,-0.0298848642440251,0.0,0.0,True,True,AA02_epoch,AA02,epoch,False
AA06,W68,,{},0.0,0.0,-0.0565237105253774,-0.0064369552637288,0.3854928605914917,0.403727026252577,4780,57,0.0565237105253774,0.0064369552637288,0.0,0.0,True,True,AA02_epoch,AA02,epoch,False
AA07,T09,,{},0.0,0.0,0.1195506041005947,0.0186440753700391,0.3235345160918307,0.258280721322657,76,9,-0.1195506041005947,-0.0186440753700391,0.0,0.0,False,True,AA02_epoch,AA02,epoch,False
AA08,V00,,{},0.0,0.0,0.0476340797707723,0.0182265501459025,0.4979752150526846,0.3749021870662114,470,66,-0.0476340797707723,-0.0182265501459025,0.0,0.0,True,True,AA02_epoch,AA02,epoch,False
AA00,F51,,{},0.0,0.0,0.0346245871931113,0.0025426946197184,0.28868837690223,0.2005912935562054,11792,100,-0.0346245871931113,-0.0025426946197184,0.0,0.0,True,True,AA02_seasonal,AA02,seasonal,False
AA01,G96,,{},0.0,0.0,0.0755110311172079,0.0074539315234218,0.3318803155027546,0.2004245510904706,14710,100,-0.0755110311172079,-0.0074539315234218,0.0,0.0,True,True,AA02_seasonal,AA02,seasonal,False
AA02,F52,SeasonalBias,"{'amplitude_ra': 0.3, 'amplitude_dec': 0.1, 'phase_days': 0.0}",-0.0030960171122132,-0.001032005704071,-0.0203647361713462,-0.0005257632989583,0.3548594686376723,0.2113409461959447,6019,100,0.017268719059133,-0.0005062424051126,0.6768760165351001,0.3788441818534568,True,True,AA02_seasonal,AA02,seasonal,True
AA03,703,,{},0.0,0.0,0.1163609414916812,0.0156500806701798,0.5080689596910031,0.3927567484529414,11201,92,-0.1163609414916812,-0.0156500806701798,0.0,0.0,False,True,AA02_seasonal,AA02,seasonal,False
AA04,691,,{},0.0,0.0,0.1405561320365878,0.0037663497254293,0.4600156271921913,0.3769412119185388,3214,97,-0.1405561320365878,-0.0037663497254293,0.0,0.0,False,True,AA02_seasonal,AA02,seasonal,False
AA05,W84,,{},0.0,0.0,0.0098533995333525,0.032601377942766,0.3001329190223771,0.2488552722899728,354,31,-0.0098533995333525,-0.032601377942766,0.0,0.0,True,True,AA02_seasonal,AA02,seasonal,False
AA06,W68,,{},0.0,0.0,-0.0464998179151653,-0.0039793970158934,0.3827928198670602,0.4048944989967392,4780,57,0.0464998179151653,0.0039793970158934,0.0,0.0,True,True,AA02_seasonal,AA02,seasonal,False
AA07,T09,,{},0.0,0.0,0.188479742747571,0.0384587628731169,0.3585410773419088,0.2599353164982481,76,9,-0.188479742747571,-0.0384587628731169,0.0,0.0,False,True,AA02_seasonal,AA02,seasonal,False
AA08,V00,,{},0.0,0.0,0.0637638043721615,0.021030809618899,0.4998303317296279,0.3745360003091202,470,66,-0.0637638043721615,-0.021030809618899,0.0,0.0,True,True,AA02_seasonal,AA02,seasonal,False
AA00,F51,,{},0.0,0.0,0.0044669098178327,0.0063669270097547,0.2872982994362199,0.1994620394639007,11792,100,-0.0044669098178327,-0.0063669270097547,0.0,0.0,True,True,AA02_step,AA02,step,False
AA01,G96,,{},0.0,0.0,0.047453443171494,0.010538036406458,0.3276069533745964,0.2031502072394781,14710,100,-0.047453443171494,-0.010538036406458,0.0,0.0,True,True,AA02_step,AA02,step,False
AA02,F52,StepChangeBias,"{'delta_ra_before': 0.0, 'delta_dec_before': 0.0, 'delta_ra_after': 0.4, 'delta_dec_after': -0.2, 'change_mjd': 59945.0}",0.1899983385944508,-0.0949991692972254,0.1727296438665547,-0.0944929268920961,0.3892487364221852,0.2351006588009153,6019,100,0.0172686947278961,-0.0005062424051292,37.869080800963765,31.34932059830407,True,True,AA02_step,AA02,step,True
AA03,703,,{},0.0,0.0,0.0903228540838243,0.0147916101625801,0.4898339107133664,0.3837841965893552,11201,92,-0.0903228540838243,-0.0147916101625801,0.0,0.0,True,True,AA02_step,AA02,step,False
AA04,691,,{},0.0,0.0,0.1212727760466072,0.0044972466817255,0.4536814159303311,0.376708456811231,3214,97,-0.1212727760466072,-0.0044972466817255,0.0,0.0,False,True,AA02_step,AA02,step,False
AA05,W84,,{},0.0,0.0,-0.0272210242565732,0.0272258882012086,0.2999856762352244,0.2536324363018648,354,31,0.0272210242565732,-0.0272258882012086,0.0,0.0,True,True,AA02_step,AA02,step,False
AA06,W68,,{},0.0,0.0,-0.0548492890445834,-0.0082382836252134,0.3850669965315048,0.4032707049476741,4780,57,0.0548492890445834,0.0082382836252134,0.0,0.0,True,True,AA02_step,AA02,step,False
AA07,T09,,{},0.0,0.0,0.1616691975193972,-0.0140157017516564,0.3407535227674829,0.2733729825000489,76,9,-0.1616691975193972,0.0140157017516564,0.0,0.0,False,True,AA02_step,AA02,step,False
AA08,V00,,{},0.0,0.0,0.0466128427803897,0.0349296040475302,0.4997707252858695,0.378252819373582,470,66,-0.0466128427803897,-0.0349296040475302,0.0,0.0,True,True,AA02_step,AA02,step,False
AA00,F51,,{},0.0,0.0,0.035406285785187,0.0078473141116333,0.2909198372630289,0.1992011207694805,11792,100,-0.035406285785187,-0.0078473141116333,0.0,0.0,True,True,AA02_dcr,AA02,dcr,False
AA01,G96,,{},0.0,0.0,0.0820732769891023,0.0021547802932672,0.3308563413774378,0.2009240298325693,14710,100,-0.0820732769891023,-0.0021547802932672,0.0,0.0,True,True,AA02_dcr,AA02,dcr,False
AA02,F52,DCRBias,"{'bandpass_nm': 200.0, 'ref_wavelength_nm': 550.0}",-0.0439886548588597,-0.1131762532039067,-0.0612573635888323,-0.1126700107987814,0.3166605906343671,0.2463147464993846,6019,100,0.0172687087299726,-0.0005062424051252,10.777271804121684,35.64733525805884,True,True,AA02_dcr,AA02,dcr,True
AA03,703,,{},0.0,0.0,0.107701059306346,0.0124150314961036,0.4982931234141211,0.387724904841835,11201,92,-0.107701059306346,-0.0124150314961036,0.0,0.0,False,True,AA02_dcr,AA02,dcr,False
AA04,691,,{},0.0,0.0,0.1354634473065827,0.0025873310393533,0.4587595674881936,0.3722932423333051,3214,97,-0.1354634473065827,-0.0025873310393533,0.0,0.0,False,True,AA02_dcr,AA02,dcr,False
AA05,W84,,{},0.0,0.0,0.0089674744093785,0.0439349744935288,0.2971864684215084,0.2510150986143279,354,31,-0.0089674744093785,-0.0439349744935288,0.0,0.0,True,True,AA02_dcr,AA02,dcr,False
AA06,W68,,{},0.0,0.0,-0.0480883552531721,-0.0055309375517129,0.3830376689932651,0.4037468435086899,4780,57,0.0480883552531721,0.0055309375517129,0.0,0.0,True,True,AA02_dcr,AA02,dcr,False
AA07,T09,,{},0.0,0.0,0.2021751504660209,0.0453435996549388,0.3636818740243489,0.2612662142923532,76,9,-0.2021751504660209,-0.0453435996549388,0.0,0.0,False,True,AA02_dcr,AA02,dcr,False
AA08,V00,,{},0.0,0.0,0.0650350037493207,0.0326204842976971,0.497389357541974,0.3763649110802485,470,66,-0.0650350037493207,-0.0326204842976971,0.0,0.0,True,True,AA02_dcr,AA02,dcr,False
AA00,F51,,{},0.0,0.0,0.0304762619804138,0.0006071347359346,0.2875230986209416,0.1958604375338504,11792,100,-0.0304762619804138,-0.0006071347359346,0.0,0.0,True,True,AA03_clean,AA03,clean,False
AA01,G96,,{},0.0,0.0,0.0707927568657382,0.0064678743510407,0.3289590001423764,0.1977776303687236,14710,100,-0.0707927568657382,-0.0064678743510407,0.0,0.0,True,True,AA03_clean,AA03,clean,False
AA02,F52,,{},0.0,0.0,-0.0172687183224607,0.0005062424051965,0.286747983394066,0.1930986929718322,6019,100,0.0172687183224607,-0.0005062424051965,0.0,0.0,True,True,AA03_clean,AA03,clean,False
AA03,703,,{},0.0,0.0,0.1059675593767352,0.0137798793225596,0.4991568444196221,0.386123315041017,11201,92,-0.1059675593767352,-0.0137798793225596,0.0,0.0,False,True,AA03_clean,AA03,clean,True
AA04,691,,{},0.0,0.0,0.1361387576380109,0.0036924751723982,0.4561485481115754,0.3724214616555123,3214,97,-0.1361387576380109,-0.0036924751723982,0.0,0.0,False,True,AA03_clean,AA03,clean,False
AA05,W84,,{},0.0,0.0,0.0058858451106142,0.030193397515855,0.296547790539241,0.2483203768462128,354,31,-0.0058858451106142,-0.030193397515855,0.0,0.0,True,True,AA03_clean,AA03,clean,False
AA06,W68,,{},0.0,0.0,-0.0495595226420558,-0.006673935827525,0.3832577765138181,0.4038786297563346,4780,57,0.0495595226420558,0.006673935827525,0.0,0.0,True,True,AA03_clean,AA03,clean,False
AA07,T09,,{},0.0,0.0,0.1875860873770404,0.0353883686895411,0.3559690797642175,0.2589176481969038,76,9,-0.1875860873770404,-0.0353883686895411,0.0,0.0,False,True,AA03_clean,AA03,clean,False
AA08,V00,,{},0.0,0.0,0.0628729810562016,0.0292771520131305,0.4972297173035901,0.3758454489862393,470,66,-0.0628729810562016,-0.0292771520131305,0.0,0.0,True,True,AA03_clean,AA03,clean,False
AA00,F51,,{},0.0,0.0,-0.0227902523757279,0.0030382342169699,0.2835093651498132,0.1936987614117061,11792,100,0.0227902523757279,-0.0030382342169699,0.0,0.0,True,True,AA03_constant,AA03,constant,False
AA01,G96,,{},0.0,0.0,0.0028509671087073,0.0101528528009588,0.318330659533359,0.1933090642570986,14710,100,-0.0028509671087073,-0.0101528528009588,0.0,0.0,True,True,AA03_constant,AA03,constant,False
AA02,F52,,{},0.0,0.0,-0.0436624138246603,-9.838018603667358e-05,0.291500892901767,0.1927745545746995,6019,100,0.0436624138246603,9.838018603667358e-05,0.0,0.0,True,True,AA03_constant,AA03,constant,False
AA03,703,ConstantBias,"{'delta_ra': 0.5, 'delta_dec': 0.0}",0.5,0.0,0.60596755759224,0.0137798793225596,0.77789788100394,0.386123315041017,11201,92,-0.1059675575922399,-0.0137798793225596,68.02613779873894,0.0,False,True,AA03_constant,AA03,constant,True
AA04,691,,{},0.0,0.0,0.0490798447368981,0.0076891667976967,0.4340476313740636,0.3695998519742191,3214,97,-0.0490798447368981,-0.0076891667976967,0.0,0.0,True,True,AA03_constant,AA03,constant,False
AA05,W84,,{},0.0,0.0,-0.0298438215624993,0.0473339776627414,0.306020104994465,0.2515492685776876,354,31,0.0298438215624993,-0.0473339776627414,0.0,0.0,True,True,AA03_constant,AA03,constant,False
AA06,W68,,{},0.0,0.0,-0.0657571212378006,-0.0081157430250134,0.3856657440819996,0.398568702083145,4780,57,0.0657571212378006,0.0081157430250134,0.0,0.0,True,True,AA03_constant,AA03,constant,False
AA07,T09,,{},0.0,0.0,0.1142848856470468,0.028747786874807,0.3204719536909295,0.2582961815929622,76,9,-0.1142848856470468,-0.028747786874807,0.0,0.0,False,True,AA03_constant,AA03,constant,False
AA08,V00,,{},0.0,0.0,0.0514139988366283,0.0293228609497885,0.495779648249205,0.3741904914315488,470,66,-0.0514139988366283,-0.0293228609497885,0.0,0.0,True,True,AA03_constant,AA03,constant,False
AA00,F51,,{},0.0,0.0,0.0278364812847895,-5.453329627805612e-05,0.2872745601572657,0.1955866043766194,11792,100,-0.0278364812847895,5.453329627805612e-05,0.0,0.0,True,True,AA03_timing,AA03,timing,False
AA01,G96,,{},0.0,0.0,0.0687377789857349,0.0061421898574976,0.3281581991036508,0.1976284545661416,14710,100,-0.0687377789857349,-0.0061421898574976,0.0,0.0,True,True,AA03_timing,AA03,timing,False
AA02,F52,,{},0.0,0.0,-0.0178095196812241,0.0004704310017854,0.2867694779106786,0.192786123783263,6019,100,0.0178095196812241,-0.0004704310017854,0.0,0.0,True,True,AA03_timing,AA03,timing,False
AA03,703,TimingBias,{'delta_t_sec': 1.0},0.0131793832015465,0.0,0.1191469428815346,0.0137798793225596,0.5083199251232707,0.386123315041017,11201,92,-0.1059675596799881,-0.0137798793225596,2.744014176476211,0.0,False,True,AA03_timing,AA03,timing,True
AA04,691,,{},0.0,0.0,0.1340063196848977,0.0032779711723701,0.4556587262106372,0.3723865615457448,3214,97,-0.1340063196848977,-0.0032779711723701,0.0,0.0,False,True,AA03_timing,AA03,timing,False
AA05,W84,,{},0.0,0.0,0.0052833989852765,0.0303248401511373,0.2967605161279285,0.2483870222900875,354,31,-0.0052833989852765,-0.0303248401511373,0.0,0.0,True,True,AA03_timing,AA03,timing,False
AA06,W68,,{},0.0,0.0,-0.0506591209067327,-0.0066399994994555,0.3832236632764798,0.4038789223009533,4780,57,0.0506591209067327,0.0066399994994555,0.0,0.0,True,True,AA03_timing,AA03,timing,False
AA07,T09,,{},0.0,0.0,0.1872326142346569,0.0350906510831418,0.3557892568675053,0.2587605137166577,76,9,-0.1872326142346569,-0.0350906510831418,0.0,0.0,False,True,AA03_timing,AA03,timing,False
AA08,V00,,{},0.0,0.0,0.0627353583511624,0.0292245647006523,0.4972283990071954,0.3757915555655816,470,66,-0.0627353583511624,-0.0292245647006523,0.0,0.0,True,True,AA03_timing,AA03,timing,False
AA00,F51,,{},0.0,0.0,0.0474450291134385,0.0002673208463779,0.2695112702061699,0.1950582490239112,6053,56,-0.0474450291134385,-0.0002673208463779,0.0,0.0,True,True,AA03_mag_dep,AA03,mag_dep,False
AA01,G96,,{},0.0,0.0,0.047646398754294,0.006597953222736,0.2966885191609228,0.1897269877022425,6884,56,-0.047646398754294,-0.006597953222736,0.0,0.0,True,True,AA03_mag_dep,AA03,mag_dep,False
AA02,F52,,{},0.0,0.0,-0.0070528459238287,-0.0137382676924806,0.2578760599361511,0.1871026850546621,2919,56,0.0070528459238287,0.0137382676924806,0.0,0.0,True,True,AA03_mag_dep,AA03,mag_dep,False
AA03,703,MagnitudeDependentBias,"{'slope_ra': 0.05, 'slope_dec': 0.02, 'ref_mag': 18.0}",0.0215131947582467,0.0086052779032986,0.1279624263225786,0.0227177592032422,0.5107404382814441,0.3862130707218235,11201,92,-0.1064492315643319,-0.0141124812999436,4.457928131081222,2.358122332048691,False,True,AA03_mag_dep,AA03,mag_dep,True
AA04,691,,{},0.0,0.0,0.205739420977307,-0.0090499309096261,0.4497425496115582,0.3730246107597058,1540,54,-0.205739420977307,0.0090499309096261,0.0,0.0,False,True,AA03_mag_dep,AA03,mag_dep,False
AA05,W84,,{},0.0,0.0,0.033178926217974,0.0142414868515459,0.2899685336987396,0.2506777246141397,186,16,-0.033178926217974,-0.0142414868515459,0.0,0.0,True,True,AA03_mag_dep,AA03,mag_dep,False
AA06,W68,,{},0.0,0.0,-0.1069807357651994,0.0025330887717222,0.3855859266747685,0.2860619797556858,581,15,0.1069807357651994,-0.0025330887717222,0.0,0.0,False,True,AA03_mag_dep,AA03,mag_dep,False
AA07,T09,,{},0.0,0.0,0.210659339431203,0.031719354137924,0.3558384460149723,0.2395452459260882,62,7,-0.210659339431203,-0.031719354137924,0.0,0.0,False,True,AA03_mag_dep,AA03,mag_dep,False
AA08,V00,,{},0.0,0.0,-0.0114026444516049,0.0504579063616789,0.4230889254350565,0.3658128309689847,228,34,0.0114026444516049,-0.0504579063616789,0.0,0.0,True,True,AA03_mag_dep,AA03,mag_dep,False
AA00,F51,,{},0.0,0.0,0.0024273892561036,0.0017839820461504,0.2824142077054901,0.1939944288887304,11792,100,-0.0024273892561036,-0.0017839820461504,0.0,0.0,True,True,AA03_epoch,AA03,epoch,False
AA01,G96,,{},0.0,0.0,0.0346942627192278,0.0070767352949724,0.3213214572390508,0.1944168043691278,14710,100,-0.0346942627192278,-0.0070767352949724,0.0,0.0,True,True,AA03_epoch,AA03,epoch,False
AA02,F52,,{},0.0,0.0,-0.0317533067243349,-0.0009750047227525,0.2886096698789289,0.1922340218339485,6019,100,0.0317533067243349,0.0009750047227525,0.0,0.0,True,True,AA03_epoch,AA03,epoch,False
AA03,703,CatalogEpochBias,"{'epoch_error_years': 5.0, 'pm_ra_median_masyr': 50.0, 'pm_dec_median_masyr': 30.0}",0.25,0.15,0.3559675170510653,0.163779879322562,0.6038553117256873,0.4191958709422363,11201,92,-0.1059675170510652,-0.013779879322562,43.81628133343288,37.8706414695193,False,True,AA03_epoch,AA03,epoch,True
AA04,691,,{},0.0,0.0,0.0858661670784185,0.0043390232007464,0.4458983437158791,0.3721247495033186,3214,97,-0.0858661670784185,-0.0043390232007464,0.0,0.0,True,True,AA03_epoch,AA03,epoch,False
AA05,W84,,{},0.0,0.0,-0.0123337960822827,0.0398591078935585,0.3039976370815966,0.2511615219862637,354,31,0.0123337960822827,-0.0398591078935585,0.0,0.0,True,True,AA03_epoch,AA03,epoch,False
AA06,W68,,{},0.0,0.0,-0.0575496021868797,-0.0085348988075309,0.3860763846677376,0.4036581563521919,4780,57,0.0575496021868797,0.0085348988075309,0.0,0.0,True,True,AA03_epoch,AA03,epoch,False
AA07,T09,,{},0.0,0.0,0.1805244517609752,0.037822954190196,0.3516773008192694,0.2593507978277794,76,9,-0.1805244517609752,-0.037822954190196,0.0,0.0,False,True,AA03_epoch,AA03,epoch,False
AA08,V00,,{},0.0,0.0,0.0546899394624668,0.0298269783442214,0.4961216668145641,0.3753556354816695,470,66,-0.0546899394624668,-0.0298269783442214,0.0,0.0,True,True,AA03_epoch,AA03,epoch,False
AA00,F51,,{},0.0,0.0,0.0265956588874401,0.0013902406027131,0.2862894504468641,0.1941065745433664,11792,100,-0.0265956588874401,-0.0013902406027131,0.0,0.0,True,True,AA03_seasonal,AA03,seasonal,False
AA01,G96,,{},0.0,0.0,0.0639208099813051,0.0077082655953273,0.3282907055701483,0.1970685255803647,14710,100,-0.0639208099813051,-0.0077082655953273,0.0,0.0,True,True,AA03_seasonal,AA03,seasonal,False
AA02,F52,,{},0.0,0.0,-0.0194890149077397,-1.3939357633358767e-05,0.2870891088943018,0.1932281742098284,6019,100,0.0194890149077397,1.3939357633358767e-05,0.0,0.0,True,True,AA03_seasonal,AA03,seasonal,False
AA03,703,SeasonalBias,"{'amplitude_ra': 0.3, 'amplitude_dec': 0.1, 'phase_days': 0.0}",0.055195319058471,0.018398439686157,0.1611628654830934,0.0321783190087286,0.5486239139298872,0.3971587409526926,11201,92,-0.1059675464246223,-0.0137798793225716,10.647702606051718,4.902812297907996,False,True,AA03_seasonal,AA03,seasonal,True
AA04,691,,{},0.0,0.0,0.1287567556651273,0.0045760912736106,0.4598622639843946,0.3721606673598225,3214,97,-0.1287567556651273,-0.0045760912736106,0.0,0.0,False,True,AA03_seasonal,AA03,seasonal,False
AA05,W84,,{},0.0,0.0,-0.0007002435294234,0.0335743697992752,0.3021522438644941,0.2483961442584554,354,31,0.0007002435294234,-0.0335743697992752,0.0,0.0,True,True,AA03_seasonal,AA03,seasonal,False
AA06,W68,,{},0.0,0.0,-0.050464452512696,-0.0068448905631367,0.3839465802849781,0.4034477519295038,4780,57,0.050464452512696,0.0068448905631367,0.0,0.0,True,True,AA03_seasonal,AA03,seasonal,False
AA07,T09,,{},0.0,0.0,0.1883423344950841,0.0349357710442746,0.3565506001354921,0.2588083573399879,76,9,-0.1883423344950841,-0.0349357710442746,0.0,0.0,False,True,AA03_seasonal,AA03,seasonal,False
AA08,V00,,{},0.0,0.0,0.0623550616240259,0.0298142630847154,0.4971016143463414,0.3755596679996082,470,66,-0.0623550616240259,-0.0298142630847154,0.0,0.0,True,True,AA03_seasonal,AA03,seasonal,False
AA00,F51,,{},0.0,0.0,0.0288238727649036,-0.0004275412044597,0.2871718871758443,0.1948127484499329,11792,100,-0.0288238727649036,0.0004275412044597,0.0,0.0,True,True,AA03_step,AA03,step,False
AA01,G96,,{},0.0,0.0,0.0697130786742413,0.0059202640827865,0.328242411876246,0.1980031866542084,14710,100,-0.0697130786742413,-0.0059202640827865,0.0,0.0,True,True,AA03_step,AA03,step,False
AA02,F52,,{},0.0,0.0,-0.0181678679363289,0.0005509702439682,0.2869075299688659,0.1926673045506804,6019,100,0.0181678679363289,-0.0005509702439682,0.0,0.0,True,True,AA03_step,AA03,step,False
AA03,703,StepChangeBias,"{'delta_ra_before': 0.0, 'delta_dec_before': 0.0, 'delta_ra_after': 0.4, 'delta_dec_after': -0.2, 'change_mjd': 59945.0}",0.0318185876261048,-0.0159092938130524,0.1377861536645018,-0.0021294144905039,0.5093910103924386,0.389008876373311,11201,92,-0.105967566038397,-0.0137798793225484,6.6108609177577655,4.328324270972277,False,True,AA03_step,AA03,step,True
AA04,691,,{},0.0,0.0,0.1360859538640703,0.0035433378087689,0.4565330808671212,0.3721530290801875,3214,97,-0.1360859538640703,-0.0035433378087689,0.0,0.0,False,True,AA03_step,AA03,step,False
AA05,W84,,{},0.0,0.0,0.0056917906660392,0.0301600717701937,0.2965862346380401,0.2483348679716205,354,31,-0.0056917906660392,-0.0301600717701937,0.0,0.0,True,True,AA03_step,AA03,step,False
AA06,W68,,{},0.0,0.0,-0.049871696831097,-0.0066771449287398,0.3833342436164274,0.403866164121104,4780,57,0.049871696831097,0.0066771449287398,0.0,0.0,True,True,AA03_step,AA03,step,False
AA07,T09,,{},0.0,0.0,0.1877230783243104,0.0353229042689856,0.3559862410307689,0.2588931501313529,76,9,-0.1877230783243104,-0.0353229042689856,0.0,0.0,False,True,AA03_step,AA03,step,False
AA08,V00,,{},0.0,0.0,0.0624844660816702,0.0297852910310432,0.4972870634079699,0.3753468483281396,470,66,-0.0624844660816702,-0.0297852910310432,0.0,0.0,True,True,AA03_step,AA03,step,False
AA00,F51,,{},0.0,0.0,0.0282716773990899,-0.00035171713651,0.2873625956465563,0.1954445854039257,11792,100,-0.0282716773990899,0.00035171713651,0.0,0.0,True,True,AA03_dcr,AA03,dcr,False
AA01,G96,,{},0.0,0.0,0.0699324843843267,0.0064589625774717,0.3297290125034816,0.1979472928456346,14710,100,-0.0699324843843267,-0.0064589625774717,0.0,0.0,True,True,AA03_dcr,AA03,dcr,False
AA02,F52,,{},0.0,0.0,-0.0172416229334097,-0.000737943761465,0.2868555771492527,0.1933947550894416,6019,100,0.0172416229334097,0.000737943761465,0.0,0.0,True,True,AA03_dcr,AA03,dcr,False
AA03,703,DCRBias,"{'bandpass_nm': 200.0, 'ref_wavelength_nm': 550.0}",0.013971272462613,-0.1779238023949767,0.1199388376035939,-0.1641439230724597,0.5405983094509134,0.4297188052703802,11201,92,-0.1059675651409809,-0.0137798793225169,2.7352037143704973,43.82057685044957,False,True,AA03_dcr,AA03,dcr,True
AA04,691,,{},0.0,0.0,0.1361487902888526,0.0047530696111063,0.4591596932731455,0.3718898347241249,3214,97,-0.1361487902888526,-0.0047530696111063,0.0,0.0,False,True,AA03_dcr,AA03,dcr,False
AA05,W84,,{},0.0,0.0,0.0021641211107358,0.0329644345869706,0.3001902959490266,0.2490933673096129,354,31,-0.0021641211107358,-0.0329644345869706,0.0,0.0,True,True,AA03_dcr,AA03,dcr,False
AA06,W68,,{},0.0,0.0,-0.0508594624523171,-0.0074348757497509,0.383280987822872,0.4038404502905507,4780,57,0.0508594624523171,0.0074348757497509,0.0,0.0,True,True,AA03_dcr,AA03,dcr,False
AA07,T09,,{},0.0,0.0,0.1897679693824563,0.0323091596582534,0.3574343449357406,0.2588504823966936,76,9,-0.1897679693824563,-0.0323091596582534,0.0,0.0,False,True,AA03_dcr,AA03,dcr,False
AA08,V00,,{},0.0,0.0,0.0630761378836131,0.0298131009945528,0.4972127817429121,0.3752560641939844,470,66,-0.0630761378836131,-0.0298131009945528,0.0,0.0,True,True,AA03_dcr,AA03,dcr,False
AA00,F51,,{},0.0,0.0,0.0304762619804138,0.0006071347359346,0.2875230986209416,0.1958604375338504,11792,100,-0.0304762619804138,-0.0006071347359346,0.0,0.0,True,True,AA04_clean,AA04,clean,False
AA01,G96,,{},0.0,0.0,0.0707927568657382,0.0064678743510407,0.3289590001423764,0.1977776303687236,14710,100,-0.0707927568657382,-0.0064678743510407,0.0,0.0,True,True,AA04_clean,AA04,clean,False
AA02,F52,,{},0.0,0.0,-0.0172687183224607,0.0005062424051965,0.286747983394066,0.1930986929718322,6019,100,0.0172687183224607,-0.0005062424051965,0.0,0.0,True,True,AA04_clean,AA04,clean,False
AA03,703,,{},0.0,0.0,0.1059675593767352,0.0137798793225596,0.4991568444196221,0.386123315041017,11201,92,-0.1059675593767352,-0.0137798793225596,0.0,0.0,False,True,AA04_clean,AA04,clean,False
AA04,691,,{},0.0,0.0,0.1361387576380109,0.0036924751723982,0.4561485481115754,0.3724214616555123,3214,97,-0.1361387576380109,-0.0036924751723982,0.0,0.0,False,True,AA04_clean,AA04,clean,True
