obs_code,n_objects,n_obs,bias_ra_arcsec,bias_ra_ci_low,bias_ra_ci_high,bias_dec_arcsec,bias_dec_ci_low,bias_dec_ci_high,bias_ra_median_arcsec,bias_ra_median_ci_low,bias_ra_median_ci_high,bias_dec_median_arcsec,bias_dec_median_ci_low,bias_dec_median_ci_high,rms_ra_arcsec,rms_ra_ci_low,rms_ra_ci_high,rms_dec_arcsec,rms_dec_ci_low,rms_dec_ci_high,sem_ra_arcsec,sem_dec_arcsec,chi2_per_obs,bias_significant,sigma_model_source,obs_epoch_start,obs_epoch_end
689,74,339,-0.055469162853030114,-0.15628176565477192,0.04333587846782767,0.04046784967429359,-0.0666100528180926,0.1470392242099743,-0.029566776722099463,-0.10730779338904702,0.05742226832086146,0.0028365369758631687,-0.10932149941090819,0.06388087183085478,0.39932530119003334,0.3330872442386018,0.4712264200789073,0.42581556742643967,0.3572614392964614,0.501013552697971,0.05000814188066617,0.05413885381434394,1.7758957246010632,False,,,
691,8162,83628,-0.13524156573937396,-0.14167922246056827,-0.12874834692463563,0.1505993095678802,0.146037892156381,0.15499805179005383,-0.1481426568076053,-0.1541437763560158,-0.1415389622717973,0.16157181439707458,0.1574625620452963,0.1658552717337236,0.3985562654337443,0.39414260072446206,0.4025986933320749,0.3308920176551091,0.32766718102749437,0.33422437719570597,0.003234955426818927,0.0022855040507905474,2.7556160838343216,True,,,
693,94,413,0.06670918630509562,-0.05027167569043878,0.18186683364058617,0.1272188270014179,0.0450315187054649,0.21542139685431252,0.020011323678310187,-0.047101036980494664,0.07636786252357675,0.13930024693218357,0.0840784845895115,0.17880650216873237,0.5172542083796549,0.4359543776892011,0.5966907847927002,0.4075029239040999,0.3494621952449318,0.4658831640896387,0.05966020091285396,0.04256591871908716,1.856175581495841,True,,,
695,958,4004,-0.0020737604386517903,-0.018980748190410866,0.015521431630515205,0.18272834023055629,0.1688229394430468,0.19612597766901957,-0.010610149524998827,-0.02364792042665878,0.0038622875368904686,0.18584436009145833,0.17048507966528348,0.20506333173110347,0.258113725238364,0.2456033633399916,0.27042427171912664,0.27826602108145493,0.26827217853851426,0.28879684580567544,0.008574953905443107,0.0069914584030523795,1.4830033269565486,True,,,
696,447,1392,0.0424714411418945,0.0021386782025055798,0.08457914576838742,0.06706697225461118,0.03257967961163732,0.10333982539241979,0.04369244225078547,0.018274010522520413,0.0856154685970979,0.06857151438826037,0.031417740336365796,0.11932675663572923,0.4907775163437918,0.4620615595996765,0.5206037726594246,0.43443138334850473,0.4084629253699489,0.45927709777786596,0.02107030823992181,0.01814154911184778,1.992794082111448,True,,,
699,3412,41752,0.058943853362137796,0.04621949747365853,0.0719440952094737,0.3325965777649851,0.3211161049633894,0.34365421382574324,0.04548367240116137,0.034110297185931567,0.05838805651479256,0.32180656441761707,0.31241034338008733,0.33075698558552524,0.6284678856629415,0.6194157335047822,0.6373871134332113,0.6385622281776671,0.6298221488845144,0.6474976385893892,0.0065299674676259295,0.005637314942735475,3.3542146109224853,True,,,
701,100,396,0.005302976518919248,-0.09600020531250719,0.09939623573698644,0.08751429750513667,0.00938786264302299,0.16641381891275397,-0.009912611682462144,-0.11915435994110896,0.04261289632727533,0.08723411352300481,0.0056809720847539324,0.15063082931573663,0.6197898663757404,0.5401663519766506,0.6991209108988627,0.532788542688494,0.4727341870581234,0.5942253436873565,0.05253563397415929,0.040406948411743554,5.076373707113102,True,,,
703,9178,476545,-0.10678048335901759,-0.11243770683654941,-0.10074558957633807,0.088951259999426,0.0835630990524497,0.09420008957331907,-0.09596312031355549,-0.09935091879694458,-0.09182647611007339,0.08149537118441767,0.07822265468738422,0.0850855666719074,0.6422580249178899,0.6380634345471278,0.6463043903050728,0.5825868595481708,0.5788629964821852,0.5865644508707352,0.002964442340505405,0.0026819890434596704,4.110679695177841,True,,,
704,5696,291664,0.13578825169279982,0.12682357592064436,0.14517762815643392,0.377386402454618,0.36985516384406514,0.3850833634454768,0.13252552483479574,0.1232961981142043,0.1410539807477978,0.3850986882302493,0.3794049092647356,0.3919869220193467,0.6752009507267589,0.6696991103354036,0.6807292001102917,0.7373195379692248,0.7323702414567866,0.7424303664223637,0.004516691106688551,0.00390866264529209,2.394836745002871,True,,,
705,505,2069,0.010048399105015817,-0.015576051356695366,0.03560418398997065,0.007780498677020786,-0.01499971718520839,0.030842282630925383,0.006836789133191308,-0.01295838378676186,0.02612885076759987,-0.001505539671597944,-0.016982261121345488,0.029746846984579633,0.28644884151841404,0.2685999274364931,0.30541010127115137,0.271089286114737,0.2521447127617713,0.28862683378817655,0.012513496404481088,0.011784879492741474,1.7901142562334775,False,,,
709,23,187,0.17759341543912308,-0.03850775270891869,0.4310527929278447,-0.12738391118168838,-0.296713631044354,0.06092570289246786,0.23157208069678553,0.04941559169229093,0.30394217065008494,-0.08781801673441568,-0.3138471337919668,0.1431514030565495,0.6500148086400478,0.4896566858070205,0.8533314895709049,0.5665218779461433,0.46015291560353516,0.6834653674201805,0.12330925513911721,0.09302792177153742,2.6254416415565593,False,,,
711,1074,5190,0.03004281044793917,0.0008396096907641968,0.06047725533696043,0.14984075710700695,0.1262562108489499,0.17232184607702866,0.007395759021170402,-0.010883773752734617,0.030987167220635645,0.1718531599609996,0.14074233798453406,0.1973205343280365,0.5603626998866271,0.539275356976037,0.5831576131661094,0.4762551987583049,0.45884823953249787,0.4943161540096449,0.015316522423945168,0.011949449921718694,2.3740842533250084,True,,,
713,28,145,0.2660047564049681,0.03296905029404808,0.5104476541115937,0.1936095891468348,0.011228246847702182,0.3844620023594747,0.20842372275549514,-0.06077202928746702,0.4958075895636478,0.09133540573650123,-0.04334857686298932,0.4860296448424606,0.7185432150442511,0.5521937197269696,0.8841857959931982,0.614017398568169,0.4749992941305181,0.758682275640794,0.12884215889832493,0.1006068425621409,2.9058529740098664,True,,,
715,152,628,-0.12721579527270258,-0.21714712254180404,-0.03625199861480014,0.00022723036705539124,-0.07981605472802081,0.07768662044858185,-0.04379519330183691,-0.08997132814263002,0.006711120377940215,0.047096826757453414,-0.012885820546271187,0.11753528449816031,0.5839290575807702,0.515840151390593,0.6608969872938945,0.5030867362439411,0.4458310585125661,0.5619153615280904,0.047301446150240435,0.04042222124073084,3.30191713724539,True,,,
716,30,561,0.09425950432832977,0.009589518820993742,0.18744569014458998,0.044551336127943646,-0.012369259158578432,0.10705909573231444,0.06562929540386822,-0.011893708360394876,0.13547365177760629,0.045549459720976404,-0.01567706940588942,0.08537914405923885,0.30304579957111194,0.2461256339124805,0.37390522058215414,0.27957043229243533,0.2297324136769934,0.3331547790706518,0.044846951985650314,0.030672002339669966,0.34302337599103744,True,,,
718,105,779,-0.007235282403474152,-0.10682388470269283,0.09098052918310742,0.06696271002008126,-0.0004953576400259531,0.13528348704009327,-0.06677151954734191,-0.11675932947616531,0.09825372050776818,0.04611744457463374,0.0011621584675935992,0.1211415138466343,0.5977200550021347,0.5425779146305189,0.6629081113437257,0.4946515562310153,0.44463875108621354,0.5427357585067365,0.049556713845375876,0.0353597993175721,4.378840941557645,False,,,
719,75,502,0.13833803441680903,0.019400857649527935,0.2594416438033616,0.0772065266870135,-0.024846685323011788,0.1811492531785372,0.10377079827763944,-0.05561355363213866,0.28215794189047666,0.028994555192477598,-0.037447253532718605,0.07592608227255937,0.7704124620799438,0.6812518535755976,0.8582346005666031,0.6449313582280987,0.5697251144417912,0.7192984044565904,0.06372014077503661,0.05325120083489488,7.230938995907201,True,,,
726,107,1572,0.017098999053600284,-0.0836075592652537,0.12189653201351333,-0.03238526436982596,-0.13409491395378506,0.07974368647418535,-0.030433593900329268,-0.10696591100922914,0.06828430739434425,-0.027673402194636765,-0.131558574334395,0.040582533647860054,0.756106676149944,0.6780571733502194,0.8419591565578767,0.7099674497462624,0.6364585138889722,0.7876960304206738,0.053042734544366275,0.05417251790478248,6.643571550490504,False,,,
734,936,3748,0.06385535894009786,0.0344302238777059,0.09221505397553113,0.015369083954516288,-0.011608772809433962,0.042245396185723066,0.03477080264324024,0.012913268050014219,0.059633343788222326,0.026439937027937788,0.005644432538285393,0.047339493418085965,0.5207894668784241,0.49827788680521257,0.542693821802146,0.4804462371983439,0.45998926809630325,0.5012836278075297,0.014489301578886584,0.013545839137612486,6.580640122373308,True,,,
735,33,228,-0.00768534541388292,-0.12265506468101775,0.09961400252985675,0.1141753482971015,0.0055391657020822434,0.21105302359745728,-0.033108923112764845,-0.11247173289049896,0.08236928966074329,0.10701334253575355,0.026460658845658118,0.17962214286626477,0.43002464091477727,0.3379204359714657,0.5245942641462288,0.42323059247153816,0.33746360327019265,0.5149413533230324,0.059119209760804904,0.052247028020881076,1.8468009594642443,True,,,
739,119,747,0.06059346850293893,-0.03114931590179073,0.15794909395369106,0.05739933689261619,-0.03780516966331854,0.15449222779991922,0.024635942947202078,-0.03700897159027652,0.12413762894776285,0.01439544359982392,-0.08692494504884962,0.12061155934048884,0.7057084170879534,0.6375978306781976,0.7802051475983524,0.658667273109375,0.5871116555932814,0.733059835277201,0.047416163791738415,0.050545739622719035,4.816732901297313,False,,,
750,62,429,0.06300193156608597,-0.03720399148737852,0.16608317427386654,0.1605889623564933,0.08668609911734355,0.23197995222296205,0.08945157285345147,-0.05242311202296007,0.1413569078991988,0.15624334423434583,0.06173578389010119,0.23568181313589065,0.4378589583699669,0.37082729463623393,0.5111610750552911,0.3907451319352289,0.3388243483017597,0.4487250706470401,0.052984364400786715,0.03726708337713384,1.9419307874238039,True,,,
754,50,233,0.05529478810766353,-0.040982605918593776,0.16997710787499382,0.002632297739455578,-0.08421179641543931,0.09520363012989572,0.0035076756849081914,-0.0845900673692983,0.09013051949187728,0.03685328274549704,-0.04798736874800369,0.12911583150173853,0.3813824400099254,0.3040575486700099,0.4726530171685346,0.3616639401055914,0.29556503543460333,0.43295491432435346,0.052422361806600815,0.04776918620085267,2.5531796552848323,False,,,
758,32,186,-0.07335373396319608,-0.22399532653438808,0.06849647224441525,0.21414234949609834,0.07363663475187303,0.3588539636025232,-0.10015555439730056,-0.2237822402244917,0.09185333108094552,0.2378848517853971,0.16012906823028653,0.34467472712123026,0.5490754859604863,0.44045893367098843,0.6683177239026582,0.5681841364636466,0.47413149328776344,0.669165630829041,0.0748166546946802,0.07244166003970752,2.856724229611205,True,,,
762,21,154,0.06534374956529045,-0.005985349284981067,0.14861878364739894,0.19384470997229836,0.06139049719021492,0.3201811646269993,0.0025976175683503043,-0.04771703883503814,0.09309925308174474,0.13111502915705842,0.022742156909032474,0.37380198196133746,0.26517251648616746,0.20667938254525767,0.3281981982918472,0.3791523863976843,0.28882829566179646,0.46717501937072775,0.04036075906312902,0.06454885896836861,1.016410902104544,True,,,
801,171,1428,0.07703794052047697,-0.007321607126084484,0.16498060572870507,-0.03866603836074335,-0.13573542917121809,0.05615490616454001,0.05082929188477986,-0.0020374110618098396,0.13800538569609683,-0.06404962927231139,-0.1365811696189212,0.03556844677028437,0.7936221257947097,0.728602488677338,0.8629409194090276,0.7763072393456972,0.7050589768540485,0.84682623475464,0.04502481201229809,0.04978251670859762,3.676671492727408,False,,,
807,4503,37251,-0.008849184019520777,-0.014886323513324506,-0.002981162844696896,-0.024680777494924387,-0.030666069819178875,-0.018697198946016447,-0.014505368321853711,-0.018687168408900886,-0.009786561615738256,-0.02862934277061413,-0.032515776775099425,-0.023439774465109205,0.2512083103813208,0.24694823393087295,0.25553714781386627,0.2570555139007813,0.2528714094982772,0.2614946753409259,0.0030592686541042373,0.00307740037318251,2.8788332561159202,True,,,
808,257,1899,-0.050637613051290456,-0.1281688404125538,0.027370568982105985,0.1434603130431748,0.04870498954500339,0.23267801884566347,-0.09566033994218476,-0.13994726629429313,-0.015252989526622499,0.08033597027292672,0.010752888833422958,0.15628578977953111,0.8973282182641628,0.8392378051260967,0.9566539665924457,1.0221868023320126,0.9498974263654525,1.100157338846857,0.03943184755213902,0.04734163716048398,10.305996561894414,True,,,
809,284,1800,0.27103306005320044,0.15739712110798126,0.38342036375149974,0.1863753950281663,0.06977863450661888,0.31700815658764253,0.0906837732370582,0.038045696479880736,0.19032274355218054,0.07681018901365633,-0.00515522513748312,0.14508763467672486,0.9864199058152785,0.8936279697630901,1.083942670901931,0.9978454497120458,0.9009607392391722,1.0923773905004701,0.05857025907750921,0.06371474462947035,5.307274926010966,True,,,
816,21,175,0.13002809811524912,-0.050486856020417165,0.3597124984586094,0.1170472271420494,-0.08139803830419981,0.31261972071098415,0.038922103021695055,-0.10054934242952816,0.15019693216518254,0.056982091039840685,-0.11939101187365964,0.16411007153736,0.41922763864916857,0.28351192669118724,0.605433132086332,0.4401752260195857,0.32847949692171236,0.5657993263798262,0.10868326126478506,0.10276519206327545,1.8510940237601403,False,,,
821,44,128,0.007726615894656614,-0.04145338147615277,0.06005988098301918,-0.00793278216764317,-0.05580075128773136,0.04484003758725032,0.01775480241361891,-0.06085132146383595,0.08435723175996818,-0.004936979143366216,-0.08345880912976611,0.036951264510065585,0.2096358580249455,0.17372005278324187,0.24857838453837755,0.1930380918214368,0.15852389787860477,0.22819280640391934,0.025596053901481383,0.026218561153822616,1.0654068219481687,False,,,
830,26,117,0.17141343364372194,0.059247734989208836,0.2762006964120657,0.2666529664995259,0.15150690440635228,0.36796385200246917,0.17441983842900124,0.02423224300260838,0.3289883840253985,0.28622907745141646,0.18441282544634824,0.4101893377750798,0.41770523676348004,0.3263079939803949,0.518560375445862,0.4595539948763662,0.39655416873749416,0.5254610366591423,0.05794209379441392,0.056994222044131314,1.4467083608176456,True,,,
834,132,609,-0.027409770035752175,-0.16348737222854356,0.10497521835809832,0.009908547878670144,-0.11845853310462987,0.14614596356960513,-0.08784529988977313,-0.18206382477307548,-0.006176071576313179,0.06769174879644105,-0.03938302776727909,0.1491111733625594,0.6941977127630428,0.6006075068579242,0.7901835731431288,0.6742948128775841,0.5899131726669982,0.7594037459809684,0.07158233946147964,0.0695094174303964,8.316431384874969,False,,,
844,215,1654,-0.017000346023177466,-0.08726789536874753,0.051981671387861965,0.028187060306012656,-0.019009791986535088,0.07746437977338368,0.012906787620363116,-0.03962178797708696,0.06074216230674756,0.05337783928780482,0.012185030937956753,0.09492898900731461,0.5856977920234475,0.5343853846326981,0.6370483533385274,0.49592140087407277,0.4535461372934096,0.5366978070757743,0.03565059252049129,0.026619335395166154,3.0292828393049085,False,,,
848,71,576,-0.0072972559333054415,-0.10395876311071262,0.09680291876325205,0.12144402839353662,0.005386352438144159,0.22978463082730563,0.008973292277940534,-0.08964210337497819,0.06470719039300334,0.15500746105431062,0.05299037528476884,0.20144232629490944,0.719562391437737,0.6272802002121218,0.8173966470537563,0.7746085367440639,0.6805241582230428,0.8666783055853349,0.050268514067891255,0.05665752551054821,3.4458628215474714,True,,,
850,226,1082,0.05677400845695056,0.00626354428050194,0.10939792744249671,1.4727070708867987e-05,-0.049816897813283356,0.04839947806466718,0.05516230855299062,0.014279392996260463,0.10718783552476134,0.0031894680952326837,-0.03760684938498571,0.04432193371263732,0.4654519172423076,0.42618878379920266,0.506722646103348,0.44342626474515867,0.4059838015308279,0.4824581235621905,0.026802729799189504,0.024639012485600742,3.8197923704505916,True,,,
853,56,275,-0.011563766150212694,-0.09184091252793988,0.07040167022087175,0.12744913177803513,0.06821235826741517,0.19096667186883245,0.008517625701482144,-0.03408445368778003,0.08113139657571698,0.13038370249200326,0.08716284672267705,0.20978261728434866,0.30097124665502584,0.24393076106367162,0.3655424865131722,0.29966835052995033,0.26060839646791745,0.34230244777186364,0.04150691298058054,0.031800207928456774,0.5459377227949191,True,,,
854,553,1650,0.11962616304976953,0.07350145310381814,0.16739768205000313,0.2212845970202055,0.1823830015271209,0.2608355037206859,0.14081522421341713,0.090849864186814,0.18320689621475097,0.2565610897512727,0.21926913771821432,0.2913770545269756,0.6955107694784683,0.6600779945682316,0.7323165118993097,0.6235283958074231,0.5933447781481964,0.6536987510439273,0.024081550870560638,0.02066583614172666,3.4478825684045633,True,,,
858,425,1445,0.0582522690577509,0.028908452165607158,0.08917849230000317,0.07737427307008247,0.0529572932097108,0.10392110274174321,0.02420531451513369,0.0006443355747547721,0.06016860258435356,0.07630317455635804,0.05301382661020426,0.09537207279919357,0.3320349817511833,0.3101007201722511,0.35509811165666266,0.3102183174445003,0.29035100992649904,0.33056196202161825,0.015197038388273985,0.012891356987072587,5.756921488867255,True,,,
859,181,973,-0.021827252139136524,-0.10893691480221315,0.0647464072268873,0.08504691490858944,0.0023270442769206044,0.16604841787739344,-0.05073710533295321,-0.10574152564904694,0.0017188426480307989,0.052986709957281164,0.005625616351636609,0.1252422533468689,0.775218897109335,0.7166481836134846,0.8394515578864201,0.6614233485521053,0.6063379473573621,0.7175864926039212,0.04541169068223909,0.04135791128102907,6.48071638776248,True,,,
860,149,735,0.08752751114088486,-0.0505910359760339,0.22926609865039477,-0.043861378710619243,-0.16605155984662023,0.07702024166413747,0.04580610639450614,-0.09195671608168347,0.16304146684012102,-0.05268819939274749,-0.1537298508179237,0.07206442862610629,0.9674577973235507,0.8738545901832613,1.075200760326923,0.8995934488077488,0.8182291711349575,0.9894883757481231,0.07136456221424455,0.06187868766554516,6.508088490764322,False,,,
897,51,251,0.13407398383680935,-0.0824992557456352,0.3399934419650862,-0.139854142662166,-0.26238587088357945,-0.019555141524886313,0.06851515932851057,-0.05840019148002695,0.2820961572302822,-0.06735952855856375,-0.28524099886553245,0.049291767833814504,0.8707607455568652,0.7249618364508348,1.0314430893017241,0.6699608769651184,0.5875279156540855,0.7600919776748535,0.10636022791991902,0.06252933515546484,6.155264006059037,True,,,
900,430,1375,-0.020876781959022105,-0.04987690143015399,0.0075819390374760745,0.02194454410009638,-0.008262769308248142,0.052027142812029636,-0.01974637633049666,-0.03975002345563959,-0.0024710615123805443,0.027975595713058965,-0.00018609321497109477,0.051251857535561385,0.3467665779122183,0.32195536719377715,0.37108995253490457,0.3265198436612427,0.306499109295983,0.3488875564199953,0.015530874179340909,0.014990848569180886,3.0951248372786155,False,,,
903,24,107,-0.3894726002224493,-0.577516738423298,-0.19995960080610808,-0.23475044671688483,-0.46348011102715453,-0.026921091518457046,-0.37822496051276167,-0.6425078329264914,-0.1271720036407877,-0.23763356806192348,-0.5635064028240322,0.06585942935970479,0.7432571667864588,0.6102474763113228,0.8910680928833824,0.6922890811541048,0.5760243657875923,0.8118866229126679,0.09986337969949424,0.11258890195165273,3.855820535724471,True,,,
910,62,309,0.3420221165825442,-0.02821874363326797,0.6967631922573757,0.04898182981793919,-0.25054891750427444,0.38049203464381154,0.4011830260970264,0.10521835793389364,0.7902297434122575,-0.09527894576031315,-0.3958624735248417,0.18955908333353477,1.1758979267537806,0.944340198383857,1.4331467167167882,0.9535293080440801,0.7623720569594543,1.1870763685029846,0.18669377594388137,0.1598637397275876,14.10201304716502,False,,,
918,82,624,-0.04193299468472251,-0.14208210073995373,0.05367650986926398,0.04642566869153345,-0.052219993813859555,0.1499150060300962,-0.0319924913518576,-0.15574596462932694,0.07670987133539443,0.022408601696781716,-0.07596821703863554,0.1505019938083052,0.5767214659661399,0.5253696849156467,0.6335914878702434,0.5056179469497168,0.44574884596432796,0.5706181923358118,0.04962287549884525,0.05278742935815873,2.9834612965583807,False,,,
919,23,111,0.033327447131109154,-0.22073581510740525,0.28701918110448826,0.12657498204800163,-0.08633335235445222,0.3644984861067442,0.024476681754313535,-0.08401144771363542,0.3091003132323214,0.006904441091819535,-0.10074998694040715,0.2855719915542964,0.7569672772044523,0.5859067878213021,0.9312715551290478,0.6049675352166394,0.44756173447481845,0.7909507932521854,0.13507757126481706,0.1168177235048692,3.9622949803994265,False,,,
926,2305,13548,0.04095527651163753,0.03008184480476267,0.05154745100608664,0.14261341927183804,0.13263067548814192,0.15270957851442482,0.027199701962284346,0.01778364271616931,0.0401572867995433,0.13938775804426484,0.12883020123960698,0.15080848066340025,0.3525383172510098,0.34453228938203156,0.3609709352173797,0.36185673315171724,0.3545347506347659,0.36995600503113707,0.005528924158184738,0.005256581276963969,1.3216156139579784,True,,,
932,211,983,0.01947386586506568,-0.01674646264976516,0.05417407295573083,-0.022735048782571772,-0.05794168753335346,0.012693978122525013,0.022159868679203953,0.0005507952639759173,0.04870266420566116,-0.02575778486821889,-0.07181005846836896,0.010001072371323971,0.277417442097927,0.2537056880826328,0.3019041166270354,0.29109341575935216,0.26702658053135875,0.3173434588791685,0.01818569627641586,0.018267164272016426,1.4228851962567317,False,,,
938,104,735,0.0013703380160566248,-0.08067229653518075,0.08304975718933719,0.032383459019018894,-0.04176808475506599,0.10596464373738235,-0.01946837472680906,-0.07379381870694399,0.09524254180197175,0.002898672516327751,-0.04118116203244426,0.05582032919093649,0.4782730290998058,0.42069869071571503,0.5406420664329822,0.40733901613249723,0.35621512681961853,0.4638307435309387,0.04291584478019067,0.03657806477086403,2.499372648246502,False,,,
939,50,407,0.02389825329515957,-0.09445893975544284,0.14798087925053927,0.08138504805260681,-0.019767470488908114,0.17388429385224075,0.05224151848787366,-0.1026113241033831,0.13521023791743106,0.15683648050188737,0.06074937577675854,0.22708524878420655,0.4915297153047627,0.4088600089389999,0.5799099149526183,0.4476739269113731,0.3739877365074784,0.5190067726739048,0.06262483117026844,0.0495867520384784,1.887447006992685,False,,,
941,373,2884,0.05111637414967363,0.008822459378273896,0.09598720202419866,0.090374617972458,0.05224914767579856,0.12742512057975897,0.023592437690009793,-0.002291096625836364,0.060105350041894746,0.088774428198235,0.04609745954553546,0.13267248478285865,0.46609101915150425,0.43312963804262256,0.4989206440275328,0.4130213457663862,0.3870733247244998,0.4407810892009715,0.021770383160606924,0.01938475680971044,2.460925397049339,True,,,
946,58,190,0.25436561496092536,0.06699061956107168,0.4402856133579973,0.1675330616252958,-0.04088863195505637,0.36744000065494353,0.17602589277209335,-0.030927558859707206,0.4110998495848125,0.15826398062399605,0.013350843780104983,0.406312591196199,0.8375535272615026,0.7066424276200034,0.9756567064124932,0.8643326947476733,0.7347971346662197,1.0003900138669626,0.09709180823698486,0.10639645300738987,4.67127263075419,True,,,
950,368,1965,-0.023515439634098637,-0.050669437661625565,0.0070154169778385645,0.07130262527858611,0.04578346076478754,0.09743393421422238,-0.027419772294883134,-0.04649522101985932,0.00033208516434849594,0.06675452249138057,0.03677102476874028,0.09756963484113257,0.29205734492979724,0.2706403011993132,0.3147336578594109,0.2575351160201254,0.24015130918725947,0.27624261628416374,0.01503949002305113,0.012699273899761738,1.9143807579962882,True,,,
951,83,278,0.0006008753243715254,-0.07322451546299795,0.07588017217460243,0.26303547053088017,0.19695285133509993,0.32608493731323135,-0.008639531537156278,-0.06356540418846768,0.05850576187596115,0.257199775086292,0.1831169375854813,0.3445625531924179,0.40935253176724345,0.35743919140107727,0.4688203310917288,0.42629722585622587,0.37870403798958613,0.47723510717491213,0.038608927486657584,0.033524348921949214,1.4148043897501403,True,,,
952,105,745,0.06456108952345967,-0.05186192295682218,0.176119936034509,0.17729128084506973,0.07533705954748063,0.27670901724569114,0.10260049571858469,0.024575432395374935,0.16022644237790443,0.12781054111066226,0.07205910077449186,0.20446020622699734,0.6048401186364666,0.5320232533541314,0.6772649056561592,0.5221300815923348,0.4482239454106885,0.5963722730450616,0.05628190953408848,0.05195102106829239,2.631380545491625,True,,,
954,79,368,-0.12159956784546361,-0.23849314489295212,-0.011083623586772905,0.03320557033417169,-0.07057702275293885,0.1436453289638003,-0.13165964686750667,-0.20096716276774332,-0.008395739467669977,0.05851892729538122,-0.09781312310508383,0.14919693163051306,0.524126771560029,0.44764085284295213,0.6043841327629202,0.5151630970828656,0.4420363670219545,0.5969162761072143,0.05681143090254188,0.05558487936104324,5.2518321780331485,True,,,
958,490,1731,-0.029125183599742196,-0.0802574535800143,0.021836895599206995,0.019205733573973028,-0.031591465638668256,0.07280401306025958,-0.0492743962449709,-0.09114654243759349,-0.007094017064857494,0.03567773815689179,-0.005687741962212556,0.0839839555142774,0.6172233585040401,0.587274984892334,0.6491859947435669,0.6213000754221288,0.5874411716887877,0.6558047706544988,0.026243836159165635,0.026817453955613246,31.391170634274513,False,,,
966,53,137,0.16740188126735092,0.03887280088269194,0.3056397962044536,0.23621874586663277,0.11800795994444531,0.338745716734291,0.09615373575041788,0.03746062425046108,0.24280420246485776,0.28674008366329495,0.14323223428753806,0.36326216540096823,0.4544114768738489,0.3595224769189963,0.5601095454984669,0.4907020158650834,0.4121448890700103,0.5685635437327808,0.06527014054424128,0.05706450358678761,2.0948686842802418,True,,,
A06,62,222,0.01641409242743438,-0.04963102617888542,0.08752775979029791,0.03237345717269652,-0.02710942963730235,0.09091811835514803,-0.0110465687421663,-0.08255512295004773,0.05828722694899222,0.0028858283837251975,-0.0386155889067652,0.05159618019114909,0.2841745044947006,0.23625411001706204,0.3337199448642169,0.2449254089803116,0.20545108782415408,0.28741466733631565,0.03658032702770705,0.03045898522074258,1.5812496992520397,False,,,
A13,566,2388,-0.13954590103666595,-0.1801653112783761,-0.0925034051072759,0.014067724813869273,-0.031669505744955036,0.05737509343567108,-0.1090643649411302,-0.1410764324436435,-0.07827715133348033,0.005005430605997674,-0.018521865410622503,0.02139060282835705,0.5069413462240979,0.47658490222036193,0.5366732682232058,0.48422672115368487,0.45317008975851286,0.5163720077634857,0.021932741642244975,0.022500569410261344,5.6843965415584,True,,,
A14,152,543,0.006695367525227331,-0.03475296960214343,0.04895037548419606,0.054130788628831535,0.01637755652285565,0.09241219299403139,-0.010291039477293833,-0.03810263301974821,0.04743947997462598,0.02459947289534803,-0.004211949364991694,0.06334876728999461,0.29773648068693936,0.26754029904080423,0.3304072232199004,0.2738757296379094,0.24971812530038082,0.30253562664364214,0.02215569732278605,0.0192789711912679,2.414943526648765,True,,,
A16,276,2542,-0.10261320989990684,-0.19176317838195658,-0.017889645996465208,0.02586355497897131,-0.05469893651459349,0.10515130146983151,-0.0671998928463636,-0.12359011480444511,-0.026190151423392302,0.016012606511282,-0.026548972853746022,0.041122049775232,0.7206911334847974,0.6638682643259307,0.7811302473308982,0.6654264413737628,0.6075955791718497,0.7266706999844141,0.04413261223916088,0.0415598971842626,36.306304489651204,True,,,
A17,624,2706,-0.00022652162821963176,-0.01927156848829,0.017967902296545827,-0.036118902453946895,-0.051988294182976624,-0.020404391480481152,-0.00442569131820343,-0.01922918746597553,0.00971944435307347,-0.021980295179169218,-0.0349535067567075,-0.009842959092021264,0.27412821546478316,0.2602060211508875,0.2889091156442926,0.2584057015537306,0.24591906795765986,0.27069110175581473,0.0096576046901144,0.008112272961433253,3.2387567466554144,True,,,
A24,763,18435,0.08379548436041674,0.06309622686842957,0.1040320822609281,0.28230383865223335,0.26601533628829627,0.29826950399464636,0.08257698856243821,0.06725640697559582,0.10140117164612297,0.28476876435315096,0.27421328197819506,0.3010036007209749,0.444406492799271,0.4298106992861461,0.46043076660693794,0.4568094291182073,0.44258864451850055,0.47025999343660385,0.010508858137901549,0.008384371194599683,1.365202403540947,True,,,
A27,20,243,-0.01177029063156003,-0.09659946876994766,0.08106304906704519,-0.01833013305566325,-0.21138783099385225,0.12490584307198704,-0.02405281250748409,-0.13039710401393756,0.03656782480793603,1.0447336547287126e-05,-0.08939593490351469,0.05352035738576788,0.3465022499792196,0.2827702425631004,0.41242640100201183,0.4123765623159669,0.2989294841409193,0.5610829275418988,0.046624881926878914,0.09014836307909621,2.6043456144676416,False,,,
A30,115,830,0.017349265831045426,-0.03327037955154991,0.06770744194389262,-0.03910296340577815,-0.08655916925626757,0.008967196786671565,0.008562032180820897,-0.025410485270644444,0.05069215851525359,-0.003921699552620339,-0.06677899487383954,0.04193175930184978,0.28629152043392536,0.2491677762249519,0.3248901405844048,0.30168594332339305,0.26639199239386535,0.33939989608208326,0.025772874409888003,0.02392832474181667,1.2818119793459242,False,,,
